,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu4886,4,2,1,1,1,0,1,0,2,3,1,0,7,2,0,0,0,0,0,3,34,2,2,0,0,0,0,1,0,0,2,1,7,0,0,0
Zotu4887,5,0,2,34,4,1,1,1,3,0,1,1,4,0,0,2,0,0,0,10,7,0,0,0,0,3,1,0,0,2,0,2,9,0,0,4
Zotu4888,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,1
Zotu4889,3,0,1,1,0,1,1,1,1,0,0,0,5,2,1,2,1,0,5,1,0,0,0,0,0,1,1,0,0,0,1,3,7,3,0,2
Zotu489,65,11,11,21,14,117,4,203,6,380,59,50,18,3,3,85,30,12,0,20,6,104,60,40,32,17,20,37,7,23,32,10,9,44,82,102
Zotu4890,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4891,0,5,0,6,22,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,0,6,0,1,0,1,0,0,0,0
Zotu4892,0,4,15,0,5,12,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
Zotu4893,0,2,0,3,36,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu4894,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4895,0,1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,6,7,0,2,4,0,3,0,0,7,6
Zotu4896,0,0,0,4,16,8,0,0,0,1,1,13,0,1,0,2,1,3,0,0,0,2,2,2,0,1,3,4,0,3,1,0,0,2,0,4
Zotu4897,0,0,0,2,4,0,9,6,10,0,0,0,0,0,0,2,0,0,0,15,17,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
Zotu4898,2,2,3,0,0,0,0,41,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,4,26,38,0,0,2,0,12,2,0,1,0
Zotu4899,0,0,3,2,0,3,1,0,3,0,0,0,9,0,1,3,0,11,1,12,12,1,0,0,1,2,1,0,1,1,3,10,3,0,0,4
Zotu49,0,0,0,0,0,0,0,180,252,0,0,0,0,0,0,0,0,0,3,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu490,2,10,0,26,71,20,0,0,0,0,7,1,2,25,0,51,179,22,1,0,1,5,25,1,2,5,0,36,227,19,2,19,0,33,80,50
Zotu4900,0,0,4,0,0,2,0,0,0,6,1,2,0,0,5,0,0,0,0,0,0,5,2,29,3,0,0,0,0,0,4,0,0,1,1,0
Zotu4901,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1
Zotu4902,0,0,0,0,0,0,0,0,6,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,3,11,1,0,0
Zotu4904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4905,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,0,1,0,0,0,0
Zotu4906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4909,0,0,0,4,4,2,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,1,22,2,6,0,0,0,2,1,1
Zotu491,10,4,134,9,28,16,21,47,190,388,4,14,0,1,7,9,2,1,1,15,34,13,6,5,26,119,118,22,2,1,1,0,2,22,67,23
Zotu4910,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4911,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,15,10,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0
Zotu4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Zotu4913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4,0,2,3,0,0,2,4,5,13
Zotu4914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4915,0,0,0,1,0,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,21,0,0,7
Zotu4918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu492,7,6,32,41,61,415,0,1,0,2,0,3,12,12,28,115,124,41,0,0,0,3,10,25,3,1,4,37,5,29,19,6,6,36,10,78
Zotu4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4922,0,0,0,0,0,0,5,3,1,1,0,0,1,0,0,0,0,0,47,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4923,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,53,0,0,1,0,0,4
Zotu4924,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4925,0,1,0,0,33,81,0,0,1,1,0,18,0,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,1,2,0,1,18,0,1
Zotu4926,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,1
Zotu493,0,1,0,1,31,1,0,0,2,1,0,0,2,3,0,2,5,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,8,7,566,168
Zotu4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4936,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0
Zotu4937,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Zotu4938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,1
Zotu494,6,0,25,20,5,99,1,0,1,52,9,33,26,1,34,77,5,51,5,1,2,58,38,219,26,0,0,55,5,8,37,0,8,51,11,26
Zotu4942,2,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,1,1,2,0,0,75,10,3,0,0,0
Zotu4943,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,0,0,7,0,0,2,0,0,24,0,10
Zotu4944,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,3,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
Zotu4945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu495,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4950,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4951,1,4,2,1,0,0,0,0,0,0,0,0,5,0,9,4,0,2,2,37,15,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0
Zotu4952,3,0,0,3,0,0,3,8,0,0,0,2,14,3,0,0,0,0,11,2,2,0,0,0,1,0,5,2,0,1,1,1,13,0,0,2
Zotu4953,5,0,0,63,2,6,2,0,0,0,5,1,2,1,1,1,0,0,0,0,0,3,1,1,1,0,1,3,2,5,4,0,0,0,0,0
Zotu4954,2,0,1,28,1,0,0,0,1,4,0,6,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,5,0,1
Zotu4955,5,0,1,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,59,45,1,0,0,2,3,2,0,0,0,0,11,1,0,0,0
Zotu4956,0,2,5,0,2,4,0,0,1,0,1,0,0,2,3,2,1,3,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,1
Zotu4957,0,1,0,0,4,1,0,0,0,0,0,0,0,2,0,5,5,3,0,0,0,0,5,0,1,0,6,0,0,0,0,0,0,3,0,9
Zotu4958,2,1,0,7,3,0,1,0,0,2,0,4,1,2,0,0,5,3,0,0,0,1,0,0,1,0,4,2,2,2,3,1,5,1,2,5
Zotu4959,5,3,9,1,7,10,0,0,16,47,11,5,1,1,0,1,5,4,6,8,1,0,4,1,5,15,20,12,0,16,2,0,6,15,6,4
Zotu496,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,2,3,0,0,2,0,1,0
Zotu4960,2,3,0,1,0,0,0,7,0,0,1,0,5,1,0,2,1,0,3,0,0,0,0,0,2,1,3,0,2,0,0,0,0,1,0,0
Zotu4961,0,1,0,4,1,3,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,2,1,0,35,7,7,3,1,1,3,0,1
Zotu4962,0,5,9,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,43,15,0,3,0,0,4,0,0,0,1
Zotu4963,0,2,5,0,0,3,1,0,0,1,0,0,4,4,9,1,0,3,0,2,0,1,0,0,3,1,0,3,0,2,12,12,10,2,1,0
Zotu4964,0,2,2,1,3,2,0,0,0,3,0,2,0,1,0,7,9,3,0,0,0,2,0,4,0,0,0,2,0,0,1,0,0,4,0,4
Zotu4965,0,1,3,0,3,1,0,1,0,3,0,2,0,1,1,0,0,0,1,3,1,0,0,0,4,2,1,4,0,51,0,0,1,9,1,7
Zotu4966,0,0,2,1,5,95,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,2,0,0,0,7,0,5,0,0,0,0,0,1
Zotu4967,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,3,0,1,2,0,0,1
Zotu4968,0,0,5,4,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5,1,44,0,0,1,0,0,5
Zotu4969,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,1,11,1,0,0,0,0,0,2,0,1,0,0,0
Zotu497,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,1,0,0,42,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,24,0
Zotu4970,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4971,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Zotu4973,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4974,1,0,1,0,0,0,2,0,0,0,0,0,17,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Zotu4976,0,0,0,0,0,0,0,1,0,1,0,0,6,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0
Zotu4977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu4978,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4979,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0
Zotu498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4980,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu4981,0,0,1,1,1,5,0,2,1,4,0,1,0,1,1,5,0,0,0,0,0,0,0,2,0,0,0,3,1,5,2,1,0,5,3,11
Zotu4982,0,1,0,12,3,2,0,1,0,2,0,1,1,1,1,4,3,1,0,0,0,0,2,0,0,0,0,3,5,3,3,2,2,5,0,0
Zotu4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4984,0,0,5,0,1,0,0,0,4,0,0,0,0,2,0,0,1,0,5,0,1,0,2,0,0,0,0,0,18,0,0,1,0,1,0,0
Zotu4985,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,17,2,1,0,0,0,0,0
Zotu4986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Zotu4987,0,0,2,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,2,0,2,0,1,4,20,7,4,2,1,2
Zotu4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,15
Zotu4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4991,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
Zotu4992,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,2,0,0,25,1,0,0,0,0,0,0,0,0,4,0,0,0,3,0,11,0
Zotu4993,1,0,2,0,0,0,0,7,0,0,1,1,8,1,1,13,2,6,18,13,9,1,1,0,1,0,6,0,0,0,1,10,1,2,0,2
Zotu4994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4995,0,0,0,1,0,26,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,10
Zotu4996,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,28,0,0,4,0,0,3
Zotu4998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4999,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,0,0
Zotu5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,21,8,0,0,0,0,0,0,0,55,0,0,0,0,0,69,0
Zotu500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Zotu5003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5007,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5008,0,0,0,0,0,0,0,0,8,1,7,0,2,0,1,0,0,0,2,0,31,1,0,0,0,2,1,0,0,0,0,4,14,0,0,0
Zotu501,78,0,2,98,2,1,0,0,0,92,45,106,82,0,0,115,0,0,0,0,0,1103,133,76,0,0,2,1,0,3,0,0,1,0,0,0
Zotu5011,1,0,0,0,0,0,0,0,0,6,2,0,3,4,5,6,1,0,0,0,0,0,0,0,5,0,0,4,0,0,20,5,3,12,0,6
Zotu5012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1
Zotu5014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5016,7,17,6,0,1,0,0,3,2,1,0,1,2,2,5,1,1,1,8,12,9,0,2,1,1,1,2,1,0,0,12,41,8,1,0,1
Zotu5017,4,0,6,1,5,2,0,3,6,0,1,0,0,0,0,0,1,0,2,1,5,1,0,2,1,0,3,4,0,4,1,0,1,2,0,0
Zotu5018,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,4,5,0,1,1,0,0,0,0,0,0
Zotu5019,7,8,8,7,0,0,15,2,4,0,1,0,6,1,1,0,3,0,4,14,36,0,1,0,5,26,25,0,0,2,1,2,7,0,0,2
Zotu502,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5020,1,8,1,0,0,0,0,63,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu5021,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0
Zotu5022,0,3,5,0,0,0,0,0,4,1,0,0,2,0,1,0,0,2,2,5,0,0,0,0,2,0,1,0,0,0,0,3,3,1,0,1
Zotu5023,0,1,0,6,1,0,1,1,1,0,1,2,0,0,0,7,1,1,0,0,0,1,0,0,0,0,1,0,0,2,5,0,1,1,1,4
Zotu5024,1,0,1,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
Zotu5025,0,2,4,0,0,1,0,0,0,0,0,4,6,5,10,4,0,5,0,0,0,0,0,0,0,0,17,0,0,3,5,1,38,3,0,12
Zotu5026,0,0,5,0,0,9,0,0,0,22,2,2,0,0,0,0,1,3,0,0,0,2,0,50,2,0,0,0,0,0,4,0,0,7,0,0
Zotu5027,4,0,0,30,2,4,0,1,3,0,0,0,5,0,0,2,0,0,2,0,0,3,1,0,0,0,0,2,0,2,1,0,0,0,1,1
Zotu5028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu5031,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,0,0,1,1,0,0,3,0,0
Zotu5032,0,1,0,3,0,1,0,0,1,1,0,4,4,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,4
Zotu5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5035,0,0,0,0,0,0,0,29,0,0,0,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,12,0,0,2
Zotu5036,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
Zotu5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Zotu5038,0,0,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Zotu504,11,3,15,2,0,6,5,1,15,0,1,0,32,1,7,118,5,18,1,1,2,4,1,1,7,2,5,0,3,0,1,5,2,12,31,35
Zotu5040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5042,0,0,0,22,46,42,0,0,0,23,0,0,0,0,0,3,16,3,0,0,0,0,3,0,24,0,0,420,75,49,21,0,0,61,3,7
Zotu5043,0,0,0,2,8,3,0,0,0,2,0,1,0,0,0,1,4,0,0,0,0,4,2,12,1,0,1,1,0,1,3,0,2,1,5,4
Zotu5044,0,0,0,0,2,0,0,0,0,0,8,3,0,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0,4,0,2,1,0
Zotu5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Zotu5046,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu5047,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu5051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5055,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5057,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu506,2,0,0,0,0,0,5,2,3,0,0,0,11,0,0,1,0,0,7,3,5,1,0,0,0,0,0,0,6,0,2,0,1,0,8,0
Zotu5060,0,0,0,1,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0
Zotu5065,92,8,7,0,0,0,0,1,2,1,0,0,5,1,0,3,0,0,0,14,9,2,0,0,5,2,5,0,0,1,0,0,7,0,0,0
Zotu5066,26,5,5,10,0,0,0,0,0,0,1,0,8,0,0,2,0,1,0,0,0,3,0,0,8,0,9,0,0,0,0,0,1,0,0,0
Zotu5067,11,2,2,1,0,0,1,20,3,0,1,0,2,3,1,0,0,0,5,10,6,0,0,0,2,0,1,0,1,0,1,12,1,0,0,0
Zotu5068,2,2,4,2,0,0,4,1,0,0,0,1,5,3,0,0,2,0,4,1,2,0,0,0,6,1,0,0,0,0,4,0,0,2,0,1
Zotu5069,0,0,1,0,0,0,2,1,4,0,1,0,3,0,0,0,0,0,4,7,16,1,0,0,0,0,2,0,0,2,3,0,10,0,0,3
Zotu5070,1,4,0,1,0,0,1,0,0,2,0,1,4,5,3,4,0,2,0,0,2,0,3,0,3,3,5,1,2,0,12,14,4,7,0,4
Zotu5071,0,2,6,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,9,21,22,0,0,0,0,3,5,1,0,0
Zotu5072,1,1,3,3,0,2,0,0,0,0,3,0,5,1,0,3,0,2,0,0,11,5,0,1,1,0,0,0,0,0,1,0,2,1,0,0
Zotu5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5074,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5075,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Zotu5076,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5078,1,0,0,1,0,0,2,1,4,1,0,0,4,0,1,1,0,0,18,4,5,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu5079,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu508,0,5,0,6,19,4,0,0,0,0,8,0,0,15,0,21,111,2,0,0,0,0,9,0,0,4,0,5,543,4,1,6,0,13,3,19
