,DLSm01,DLSm02,DLSm03,DLSs01,DLSs02,DLSs03,DPSm01,DPSm02,DPSm03,DPSs202001,DPSs202002,DPSs202003,HLm01,HLm02,HLm03,HLs202001,HLs202002,HLs202003,SLTm01,SLTm02,SLTm03,SLTs202001,SLTs202002,SLTs202003,SLm01,SLm02,SLm03,SLs01,SLs02,SLs03,XSm01,XSm02,XSm03,XSs202001,XSs202002,XsSs202003
Zotu13132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Zotu13135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu13136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
Zotu13137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Zotu13138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1314,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
Zotu13140,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1
Zotu13142,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Zotu13144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Zotu13145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13146,9,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu13147,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu13148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,29,0,0,0,0,0
Zotu13150,0,0,0,1,0,1,0,1,2,0,0,0,4,2,0,1,0,0,16,0,0,0,0,0,0,1,8,0,2,0,2,2,0,0,0,0
Zotu13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13153,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0
Zotu13154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0
Zotu13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu13156,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Zotu13157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,2,2,2,0,0,0,0,3,3,0,0,0
Zotu13158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Zotu13159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1316,0,0,10,32,17,7,1,0,0,0,0,0,4,0,9,19,4,0,5,1,1,0,15,76,0,0,0,4,27,17,0,0,0,26,17,25
Zotu13160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Zotu13161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,4,10,5
Zotu13162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3
Zotu13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Zotu13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0
Zotu13165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu13169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1317,0,0,0,11,0,2,4,0,2,0,0,0,0,0,0,0,0,2,3,4,0,2,0,1,0,0,0,6,0,0,0,0,0,1,0,0
Zotu13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13176,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu13177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu13178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu1318,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,104,0,0,1,0,0,1,117,216,0,0,0,0,0,0,0,0,0,40,75,83
Zotu13182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,3,0,0,2,1,0,0,0,0
Zotu13188,3,8,13,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,15,113,156,0,0,0,0,13,6,0,0,0
Zotu13189,1,0,3,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,2,7,0,0,0,2,3,14,0,0,2
Zotu1319,4,1,3,62,202,44,5,3,3,2,0,2,2,2,2,3,10,2,31,3,1,1,1,0,7,10,16,14,6,16,1,3,5,14,1,9
Zotu13190,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,3,0,5
Zotu13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu13192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Zotu13193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Zotu13194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Zotu13195,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,1,1,0,1
Zotu13196,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Zotu13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0
Zotu13198,0,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1,8,0,0,0,1,0,0
Zotu13199,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu132,136,104,543,35,7,37,116,88,1709,68,22,10,124,214,106,6,3,4,836,361,1324,25,36,7,400,361,393,2,23,43,272,147,717,13,6,4
Zotu1320,59,6,9,0,0,0,0,16,0,0,0,0,22,43,59,0,1,0,0,12,25,0,0,0,36,12,7,0,0,0,403,74,23,0,0,0
Zotu13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Zotu13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Zotu13202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
Zotu13203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0
Zotu13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu13206,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Zotu13207,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Zotu13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
Zotu13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Zotu1321,0,0,2,2,2,1,0,0,0,136,395,202,0,0,0,3,16,1,3,1,1,71,0,0,0,0,0,1,0,1,0,0,0,3,85,28
Zotu13210,0,0,0,2,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,7,7,1,1
Zotu13211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Zotu13212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Zotu13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Zotu13214,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Zotu13215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1
Zotu13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Zotu13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
Zotu1322,30,6,25,0,0,1,3,0,0,0,0,0,3,0,11,0,0,0,2,16,25,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0
Zotu13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu13221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu13223,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu13224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu13226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1323,2,0,8,0,2,5,2,8,4,0,5,0,2,0,8,2,4,8,0,16,67,3,0,0,3,7,11,0,8,0,1,0,6,0,2,0
Zotu13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu13235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,0,0,1
Zotu13236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1324,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,508,46,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,53
Zotu13243,8,0,0,0,0,0,0,0,0,0,0,0,28,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,4,1,4,2
Zotu13244,1,1,0,0,0,0,0,0,1,12,2,4,1,0,0,62,1,3,0,0,0,5,13,11,2,0,0,2,0,0,0,0,1,109,37,39
Zotu13245,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1325,3,4,6,7,0,6,9,49,31,1,0,0,27,30,6,4,1,4,87,12,279,7,0,0,0,3,0,6,4,1,12,19,13,0,0,0
Zotu13250,2,0,2,1,16,16,1,0,2,4,1,2,0,1,1,28,1,5,0,2,4,9,17,26,6,1,4,5,2,15,8,2,1,22,28,17
Zotu13251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13252,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,0
Zotu13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zotu13256,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,5,0,0,0,0
Zotu13257,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu13258,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
Zotu13259,19,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
Zotu1326,0,0,0,0,37,2,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,2,3,0,0,0
Zotu13260,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13261,2,1,3,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,3,1,0,0,2,1,11,0,6,0,0,0,1,0,1,0,2,1
Zotu13262,1,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,2
Zotu13263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu13264,11,2,2,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,4,7,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
Zotu13265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
Zotu13266,6,3,8,0,0,0,38,5,0,0,0,0,2,1,11,0,2,0,1,11,11,0,0,0,19,8,25,1,0,0,1,1,5,0,0,0
Zotu13267,2,1,3,1,1,3,2,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0
Zotu13268,51,5,0,0,0,0,0,53,2,0,0,0,1,2,0,0,0,0,7,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
Zotu13269,3,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
Zotu1327,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
Zotu13271,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13272,7,4,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0
Zotu13273,6,3,57,43,27,47,9,3,139,291,128,247,3,4,5,180,42,27,5,32,3,92,72,121,27,14,18,48,8,32,12,2,10,267,95,185
Zotu13274,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13276,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Zotu13277,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13278,0,0,4,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Zotu13279,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
Zotu1328,51,22,16,17,1,5,12,5,6,0,1,2,23,8,4,9,9,3,14,11,11,0,1,2,14,12,29,5,8,4,5,1,14,2,6,15
Zotu13280,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0
Zotu13281,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13282,0,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu13283,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu13284,32,57,23,0,0,0,0,7,4,0,0,0,0,1,0,0,0,0,19,10,12,0,0,0,17,14,20,0,0,1,1,1,0,0,0,0
Zotu13285,1,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Zotu13286,23,15,338,0,0,0,13,1,1,1,0,0,89,4,51,37,0,0,0,0,1,4,23,166,8,173,201,0,0,0,14,6,82,11,28,19
Zotu13287,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Zotu13288,0,5,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu13289,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Zotu1329,3,0,0,9,8,12,0,0,4,1,5,0,2,0,0,3,1,4,1,0,0,1,3,3,1,0,0,6,47,52,0,0,1,9,20,5
Zotu13290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13291,13,125,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,5,0,0,0,23,12,20,0,0,0,0,1,0,0,0,0
Zotu13293,0,5,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Zotu13294,0,1,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Zotu13295,2,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Zotu13296,1,2,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,7,0,1,0,0,0
Zotu13297,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0
Zotu13298,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu13299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,1,0,1,0,0
Zotu133,181,201,200,9,0,1,11,189,20,0,1,0,1,0,0,0,0,0,2638,29,13,0,0,0,210,2346,1795,0,12,0,0,95,46,0,1,0
Zotu1330,0,7,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu13300,4,5,2,0,0,0,10,0,1,0,0,0,1,1,1,0,0,0,0,5,2,0,0,1,29,3,7,0,0,0,3,0,0,0,0,0
Zotu13301,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu13302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu13303,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu13304,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
Zotu13305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0
Zotu13306,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu13307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,1,0,1,0,0,0
Zotu13308,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,2,0
Zotu13309,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0
Zotu1331,3,2,4,2,2,0,3,2,6,4,10,46,1,1,0,25,14,0,0,3,2,0,15,13,12,0,2,1,0,1,10,0,0,23,30,178
Zotu13310,0,0,4,0,0,1,1,0,0,1,0,0,6,1,5,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,4,3,5,3,2,2
Zotu13311,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu13312,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0
Zotu13313,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu13314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu13315,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Zotu13316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0
Zotu13317,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0
Zotu13318,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu13319,0,0,2,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,4,0,1,0,1,0,1
Zotu1332,2,0,14,5,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,2,0,12,0,0,0,3,0,21,0,1,2,0,0
Zotu13320,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
