,DLSs01,DLSs02,DLSs03,DLSse01,DLSse02,DLSse03,DPSs202001,DPSs202002,DPSs202003,DPSse01,DPSse02,DPSse03,HLs202001,HLs202002,HLs202003,HLse01,HLse02,HLse03,SLTs202001,SLTs202002,SLTs202003,SLTse01,SLTse02,SLTse03,SLs01,SLs02,SLs03,SLse01,SLse02,SLse03,XSs202001,XSs202002,XSse01,XSse02,XSse03,XsSs202003
Zotu12202,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12203,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
Zotu12204,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12205,0,1,0,0,0,0,17,9,10,0,0,0,23,4,0,0,0,0,1,30,25,0,0,0,0,0,0,0,0,0,72,48,0,0,0,63
Zotu12206,0,0,0,0,0,0,30,11,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1
Zotu12207,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Zotu12208,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12209,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,560,2,43,0,9,2,3,0,0,0,0,0,1,0,0,0,0,4,5,27,0
Zotu12210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2
Zotu12211,0,0,0,0,0,0,1,1,1,0,0,0,0,5,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12212,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu12213,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1
Zotu12214,3,0,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,1
Zotu12215,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu12216,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,4,1,0
Zotu12217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
Zotu12218,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12219,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,4
Zotu1222,0,0,0,0,0,0,0,0,1,0,0,0,48,25,4,0,0,0,2,44,187,0,0,0,0,0,0,0,0,0,20,30,0,0,0,26
Zotu12220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu12221,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu12222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,6
Zotu12223,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu12224,0,0,0,0,0,0,1,7,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,41,0,0,0,10
Zotu12225,1,27,2,0,1,0,19,71,8,0,0,0,19,1,0,0,0,0,10,20,7,0,0,0,4,3,3,0,0,0,38,140,0,0,0,41
Zotu12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu12227,7,0,2,0,0,0,0,0,1,0,0,0,6,4,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,3
Zotu12228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Zotu12229,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu1223,6,3,3,1,0,0,7,11,14,0,0,0,8,11,50,0,0,0,9,0,1,0,0,0,4,4,7,0,0,2,14,4,0,0,1,6
Zotu12230,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Zotu12231,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12232,0,0,1,0,0,0,0,21,0,0,0,0,15,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,23,91,0,0,0,24
Zotu12233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu12234,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu12235,0,0,0,0,0,0,0,0,2,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zotu12236,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4
Zotu12237,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12238,0,0,0,1,0,0,0,0,1,4,3,8,0,1,0,2,0,1,0,2,0,8,0,12,0,0,0,5,25,28,0,0,6,39,15,4
Zotu12239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1224,2,0,7,0,17,2,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12241,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12242,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2
Zotu12243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12244,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12245,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,0,20,0,0,0,0,0,0
Zotu12246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,7,0,2,0,0,0,0,1,1,0,1,0,1,1,0
Zotu12247,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0
Zotu12248,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,0,0
Zotu12249,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0
Zotu1225,1,0,0,33,49,34,12,21,18,11,3,8,13,1,13,10,7,3,66,25,6,3,3,1,0,0,2,11,23,27,0,2,0,4,4,1
Zotu12250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zotu12251,0,0,0,0,0,0,0,0,0,21,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12252,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Zotu12253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Zotu12254,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12255,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12256,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0
Zotu12257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Zotu12258,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0
Zotu1226,0,0,0,1,2,1,0,0,0,24,42,62,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,9,172,57,0,0,0,54,20,0
Zotu12260,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12261,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Zotu12262,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,2,2,1,11,0,2,0,0,0,0,0,0,1,0,0,0,0,0
Zotu12263,0,0,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12264,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,0,0,0,1,1,0
Zotu12265,0,0,0,0,0,1,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,65,11,0,0,0,2,0,0
Zotu12266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12267,0,0,0,0,0,0,0,0,0,40,18,194,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,2,0,1,0,0,0,0,0,0
Zotu12268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0
Zotu12269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Zotu12270,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1
Zotu12271,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,1,0,0,0,0,0,0
Zotu12272,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu12273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0
Zotu12274,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Zotu12275,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,4,0,0,0,0,0,0
Zotu12276,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
Zotu12277,1,5,4,0,0,0,6,17,15,0,0,0,6,1,0,0,0,0,8,2,8,0,0,0,1,26,29,0,0,0,4,3,0,0,0,14
Zotu1228,24,13,14,1,0,2,9,12,5,0,3,1,1,1,0,0,3,1,10,0,0,2,0,0,5,7,3,0,1,0,1,1,0,1,0,2
Zotu12280,15,24,27,0,0,0,17,7,10,0,0,0,32,8,9,0,0,0,8,17,36,0,0,0,11,9,12,0,0,0,46,13,0,0,0,20
Zotu12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu12282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Zotu12283,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Zotu12288,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Zotu1229,0,0,0,0,0,0,0,0,1,0,0,0,416,2,20,0,0,0,32,16,11,0,0,0,0,8,0,0,0,0,9,10,0,0,0,33
Zotu12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu12292,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12293,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu12294,3,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Zotu123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Zotu12301,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12302,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,2,0,0,0,1,0,0,0,0,0,3,2,0,0,0,5
Zotu12305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
Zotu12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12308,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Zotu1231,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
Zotu12310,0,0,0,0,0,0,0,2,0,0,0,0,0,1,16,5,6,53,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
Zotu12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Zotu12312,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu12316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu12318,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12319,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1232,0,0,0,3,0,3,15,2,0,4,32,24,2,6,6,3,1,2,6,15,6,12,4,10,0,1,3,1,2,6,9,0,0,19,10,0
Zotu12321,0,0,0,0,0,0,1,0,1,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Zotu12322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu12324,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Zotu12325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu12327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu12328,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Zotu12329,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Zotu1233,0,0,0,0,0,0,23,1,0,2,0,1,0,0,0,0,0,1,0,30,20,0,0,0,0,0,0,0,0,0,45,1,0,0,1,0
Zotu12330,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0
Zotu12331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4
Zotu12332,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu12333,2,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,3
Zotu12334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu12335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2
Zotu12336,1,0,3,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,6
Zotu12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
Zotu1234,2,14,3,0,0,0,1,1,2,1,17,0,6,9,0,0,0,0,1,0,2,0,2,0,2,19,1,0,6,0,9,5,1,29,0,24
Zotu12341,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Zotu12344,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0
Zotu12346,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1235,8,1,2,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,8,10,8,0,1,0,0,0,0,0,0,1
Zotu12351,0,0,0,0,0,0,276,94,79,0,0,0,0,3,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,42,10,0,0,0,14
Zotu12353,1,0,1,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,9,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
Zotu12355,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Zotu12356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12359,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1236,1,0,0,0,0,0,0,0,0,1,0,0,4,2,7,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0
Zotu12360,0,0,0,0,0,0,0,7,9,0,0,0,12,1,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,14,21,0,0,0,37
Zotu12361,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu12362,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Zotu12363,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2
Zotu12364,0,0,0,0,0,0,1,0,0,1,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2
Zotu12365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1
Zotu12367,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,6,1,0,0,2
Zotu12368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12369,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9
Zotu1237,69,0,20,0,0,0,2,3,2,0,0,0,18,32,1,0,0,0,0,175,36,4,0,0,32,14,2,0,0,0,13,23,0,0,0,33
Zotu12370,0,0,0,0,0,0,0,0,0,0,0,0,20,2,6,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3
Zotu12371,0,1,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu12372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
Zotu12373,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12374,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12375,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Zotu12377,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12378,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22
Zotu12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1238,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Zotu12380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Zotu12382,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12383,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu12384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu12385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
