,DLSm01,DLSm02,DLSm03,DLSw202001,DLSw202002,DLSw202003,DPSm01,DPSm02,DPSm03,DPSw202001,DPSw202002,DPSw202003,HLm01,HLm02,HLm03,HLw202001,HLw202002,HLw202003,SLTm01,SLTm02,SLTm03,SLTw202001,SLTw202002,SLTw202003,SLm01,SLm02,SLm03,SLw202001,SLw202002,SLw202003,XSm01,XSm02,XSm03,XSw202001,XSw202002,XSw202003
Zotu5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu5702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Zotu5705,0,0,0,0,0,0,0,0,0,7,21,13,0,0,0,2,4,2,0,0,0,3,8,1,0,0,0,1,0,0,0,0,0,1,1,1
Zotu5706,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5707,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,3,3
Zotu5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,1,0,0,0
Zotu571,33,51,9,0,0,0,36,42,28,0,0,1,30,81,7,0,0,0,1,2231,641,0,0,0,14,2,21,6,0,1,10,11,28,0,0,2
Zotu5710,49,12,11,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,9,7,0,0,0,11,10,10,0,0,0,0,0,0,0,0,0
Zotu5711,2,0,0,0,0,0,1,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,1,8,0,0,0
Zotu5712,11,3,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,9,0,1,0,0,0,4,0,9,0,0,0,2,1,3,0,0,1
Zotu5713,1,0,0,0,1,0,0,0,0,0,0,0,55,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0
Zotu5714,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,9,21,0,0,0,0,1,3,0,0,0
Zotu5715,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,17,25,0,0,0,0,4,0,0,0,0
Zotu5716,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu5717,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5718,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,8,2,0,0,0
Zotu5719,4,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,10,0,0,0,0,0
Zotu572,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,72,0,1,1,0,0,99,0,1,0,0,0,0,45,0,0,0,0,0,1,0
Zotu5720,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu5721,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5722,5,1,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,0,0,71,55,0,0,0,1,14,6,0,0,0,3,17,3,0,0,0
Zotu5723,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5724,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu5725,0,0,2,0,1,1,1,2,1,0,0,2,0,1,1,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Zotu5726,2,0,2,0,2,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0
Zotu5727,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Zotu5729,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu573,0,0,0,8,9,11,5,1,3,64,59,53,2,0,0,6,16,21,20,9,14,24,21,29,0,0,0,19,3,1,0,0,0,7,5,14
Zotu5730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5732,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,1,0,0,0,0,1,0
Zotu5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu5734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5736,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0
Zotu5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,0,0,0
Zotu5739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu574,0,0,0,3,6,9,0,0,0,342,321,524,0,0,0,2,39,38,0,0,0,78,78,47,0,0,0,70,13,5,0,0,0,26,23,36
Zotu5740,0,0,4,0,1,0,0,0,2,0,0,0,3,1,1,0,0,0,0,1,1,0,2,0,8,0,1,0,0,0,2,0,9,0,0,0
Zotu5741,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0
Zotu5743,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Zotu5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5745,0,0,0,10,8,8,0,0,0,0,0,0,0,0,0,0,5,3,9,4,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0
Zotu5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5748,0,0,1,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Zotu575,21,9,19,2,4,9,21,11,162,0,0,5,24,30,16,8,0,2,80,160,45,2,4,2,127,36,64,2,2,0,38,19,148,1,2,13
Zotu5750,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,18,5,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Zotu5751,0,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,2,18,0,0,0
Zotu5752,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,2,1,1,2,0,1,0,0,4,0,0,2,1,2,0,0,2
Zotu5753,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
Zotu5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
Zotu5756,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
Zotu5757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0
Zotu5758,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu5759,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,2,0,0
Zotu5761,0,0,0,7,4,11,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Zotu5762,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,6,4
Zotu5763,0,0,0,11,1,0,0,0,0,5,3,2,0,0,0,0,4,5,0,0,0,0,6,1,0,0,0,3,2,9,0,0,0,0,0,2
Zotu5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,3,5,0,0,0,0,14,6,3,0,0,0,0,0,1
Zotu5765,0,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5766,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,4,5,0,0,0,2,3,0,0,0,0,11,14,14,0,0,0,0,0,0
Zotu5767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,6
Zotu5768,0,0,0,0,1,5,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Zotu5769,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu577,0,0,0,7,7,0,0,0,2,3,0,2,0,0,0,28,10,12,0,0,0,4,0,0,0,0,0,15,47,7,0,0,0,52,10,83
Zotu5770,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,2,1,1
Zotu5771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,5
Zotu5772,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Zotu5773,0,3,12,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0
Zotu5774,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Zotu5775,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5776,0,0,0,0,0,0,0,0,1,3,5,6,0,0,0,0,1,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,1,1
Zotu5777,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,6,4,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,1,0
Zotu5778,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,11,0,2,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,2,3,0
Zotu5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0,0,0,2,0,0,0,0,0,1,2,3,0,0,0,2,2,1
Zotu578,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,5,0,0,0,0
Zotu5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0
Zotu5781,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Zotu5782,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,0,0,3,2,0,0,0,0,1,0,2,0,0,0,6,2,39,0,0,0
Zotu5783,0,0,0,0,0,0,0,0,0,15,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5784,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,53,6,2,0,0,0
Zotu5786,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu579,32,16,39,1,15,19,77,27,94,8,14,4,64,19,78,1,8,23,183,135,235,1,1,2,107,35,66,3,0,0,51,30,312,5,18,2
Zotu5790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Zotu5792,15,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,20,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5793,7,0,4,0,0,0,0,14,0,0,0,0,5,10,2,0,0,0,42,162,171,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
Zotu5794,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu5795,5,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,1,2,0,0,0
Zotu5796,5,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,21,17,0,0,0,16,2,0,0,0,0
Zotu5797,2,0,0,2,3,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
Zotu5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0
Zotu5799,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0
Zotu58,1385,4050,806,5,0,0,12,298,68,0,0,0,439,689,491,4,0,0,3,2338,592,0,0,5,1357,1695,1024,0,0,0,706,6216,576,1,1,1
Zotu580,64,0,0,0,0,0,0,0,2,0,0,0,78,1,1,0,0,0,1,8,15,0,0,0,1,0,1,0,0,0,3,1,8,0,0,0
Zotu5800,0,2,4,0,0,0,0,0,11,0,0,0,15,1,5,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,3,1,0,0,2
Zotu5801,0,0,0,0,0,0,1,0,0,0,0,0,2,22,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Zotu5802,0,0,3,0,4,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,3,0,1,1,0,0,0,0,0,0
Zotu5805,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1
Zotu5806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0
Zotu5807,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu5808,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Zotu5809,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5810,0,0,0,0,0,0,0,0,4,1,0,0,3,1,1,0,0,0,0,3,1,0,0,0,12,2,1,0,1,0,10,0,1,0,0,0
Zotu5811,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu5813,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5815,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0
Zotu5816,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
Zotu5817,0,2,0,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,2,0,0,0
Zotu5818,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
Zotu5819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu582,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0
Zotu5820,0,0,1,0,0,0,22,13,32,0,0,0,5,1,0,0,0,0,6,176,256,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0
Zotu5821,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,1,0
Zotu5823,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5825,1,0,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,6,6,4,0,0,2,1,0,1,0,0,0,2,4,0,0,0,1
Zotu5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5827,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
Zotu5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Zotu583,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu5830,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,3,5,8,0,0,0,0,0,1
Zotu5831,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5832,0,0,0,1,1,2,0,0,0,3,7,9,0,0,0,0,1,2,0,0,0,5,6,3,0,0,0,1,7,0,0,0,0,0,1,0
Zotu5833,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,2,17,13,0,0,0,0,0,0
Zotu5834,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Zotu5835,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0
Zotu5836,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
Zotu5837,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,4
Zotu5838,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,7,8,6
Zotu5839,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu584,0,2,0,0,7,9,6,535,2,0,1,4,2,0,0,1,0,2,0,3,4,0,2,0,0,0,3,2,0,1,3,0,12,3,6,5
Zotu5840,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Zotu5841,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
Zotu5842,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,4,5,5
Zotu5843,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,8
Zotu5844,0,0,0,0,2,3,3,0,1,0,0,0,1,0,0,4,0,0,2,0,0,1,8,0,0,0,2,0,1,2,1,0,1,1,1,4
Zotu5845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5846,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5847,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5848,0,0,0,0,1,4,0,0,0,9,9,7,0,0,0,0,2,2,0,0,0,4,4,1,0,0,0,3,2,0,0,0,0,0,1,4
Zotu5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,3,0,0,0,3,0,3,0,2,0,0,0
Zotu585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu5854,0,0,0,4,0,1,0,1,2,2,4,8,0,0,0,0,2,1,0,0,0,1,6,2,0,0,0,2,2,1,0,0,0,1,0,2
Zotu5855,0,0,0,0,0,0,0,0,1,9,8,18,0,0,0,0,1,0,0,0,0,2,18,3,0,0,0,5,0,1,0,0,0,0,0,4
Zotu5856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5860,117,7,14,0,0,0,1,0,2,0,0,0,6,1,0,0,0,0,2,22,16,0,0,0,4,2,8,0,0,0,2,0,14,0,0,0
Zotu5861,5,0,4,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
Zotu5862,24,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Zotu5863,2,0,0,0,0,0,0,0,0,0,0,0,23,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,4,0,0,0
Zotu5864,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
Zotu5865,4,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,13,10,0,0,0,1,2,2,0,0,0,0,4,3,0,0,0
Zotu5866,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,2
Zotu5867,1,0,5,0,0,0,0,1,1,0,0,0,3,3,4,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,6,2,6,0,0,0
Zotu5868,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,0,0,0,1,0,0,0,0
Zotu5869,4,0,0,1,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
Zotu587,0,0,2,0,0,0,0,0,6,0,0,0,42,53,64,0,0,0,0,0,0,0,0,0,39,1,1,0,0,0,820,130,44,0,0,0
Zotu5870,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5871,0,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,3,0,0,1,0,0,9,0,0,1
Zotu5872,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,5,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
Zotu5873,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Zotu5874,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
