,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6524,0,1,0,2,0,1,0,0,0,4,0,2,0,0,0,0,1,1,1,3,1,1,1,0,0,0,4,2,0,1,1,2,1,2,2,0
Zotu6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6526,0,0,0,0,0,0,0,1,3,0,0,0,8,0,0,2,0,0,0,0,0,3,0,0,2,2,0,1,0,0,4,2,1,1,0,0
Zotu6527,0,0,4,0,0,0,0,4,0,4,0,0,6,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,5,3,2,3,3,2
Zotu6528,1,1,2,2,1,0,0,3,0,0,0,1,1,2,1,1,0,1,0,2,0,0,0,0,2,9,2,1,0,2,8,1,4,1,0,0
Zotu6529,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu653,2,0,0,1,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,27,3,0,0,0,0,15,27
Zotu6530,0,0,0,2,0,0,0,0,0,7,1,5,0,0,0,0,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1,8
Zotu6531,0,1,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
Zotu6532,0,2,0,1,0,0,0,0,0,1,1,11,0,0,1,0,0,0,0,0,0,2,3,2,0,0,0,0,0,3,0,2,0,0,0,0
Zotu6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Zotu6534,0,0,2,0,0,0,3,0,11,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6539,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu654,6,13,2,0,0,74,0,66,4,1,0,9,68,4,76,10,0,101,2,105,13,4,1,66,96,464,7,1,8,17,105,71,118,16,16,19
Zotu6542,0,0,0,2,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
Zotu6543,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0
Zotu6544,0,0,0,7,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,5,0,3,0,0,2,0,3,0,0,0,0,0,2
Zotu6545,0,0,1,1,0,1,0,0,1,0,1,1,2,0,0,7,0,1,0,0,2,3,3,0,0,1,0,0,0,0,0,1,0,0,3,4
Zotu6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6549,2,1,0,0,0,1,0,1,1,0,1,2,2,0,0,2,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0
Zotu655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6550,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Zotu6551,0,2,0,3,2,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,1,3,0,0,0
Zotu6552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6553,0,0,0,3,9,2,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Zotu6554,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,10,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0
Zotu6555,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Zotu6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6557,0,2,1,0,2,1,0,4,1,0,0,0,3,7,2,0,0,4,1,0,1,0,1,4,5,11,1,0,0,1,3,0,4,0,1,0
Zotu6559,0,0,1,0,0,0,0,1,4,1,0,1,0,2,3,2,0,1,12,2,0,0,0,0,0,1,1,1,0,0,2,3,7,1,0,1
Zotu656,0,0,0,0,6,0,2,0,3,0,0,0,0,4,0,4,1,5,1,0,118,0,6,0,6,0,0,0,0,1,0,6,0,5,16,0
Zotu6560,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6562,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu6563,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Zotu6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6566,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu657,41,14,21,69,26,39,12,5,13,25,11,18,29,20,76,12,68,27,2,4,17,27,95,27,33,22,22,19,2,16,18,14,16,14,13,0
Zotu6571,1,0,0,3,2,2,2,2,1,3,0,0,0,0,1,0,2,0,2,2,0,0,0,0,1,2,0,0,4,5,1,0,3,0,3,1
Zotu6572,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,2,0,5,0,0,4,1,0
Zotu6574,0,0,4,4,0,0,0,3,0,0,0,0,26,0,0,4,0,0,0,0,0,4,0,0,4,1,0,0,0,0,3,0,3,0,0,0
Zotu6577,2,0,3,5,0,0,0,0,0,0,1,0,1,3,1,4,0,0,1,2,0,0,1,1,3,1,1,0,0,0,2,2,2,3,0,1
Zotu6578,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu658,32,22,58,73,39,23,8,72,40,8,11,19,182,72,9,40,7,6,30,58,10,24,14,2,60,40,28,9,75,40,29,32,125,6,31,9
Zotu6580,0,1,0,1,2,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,13,1,1,1,0,0,0
Zotu6581,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Zotu6585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6587,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,4,0,2,0,0,0,0,0,0
Zotu6589,1,3,1,0,0,0,0,0,1,10,0,2,1,0,0,2,0,1,1,0,0,0,1,2,1,0,3,1,0,0,0,4,1,0,0,0
Zotu659,0,2,44,79,106,17,2,1,1,65,56,74,55,19,0,43,101,0,1,0,34,487,156,55,34,1,3,51,0,14,7,2,0,11,0,5
Zotu6590,0,0,0,1,0,2,0,0,0,0,0,0,6,4,5,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0
Zotu6591,1,2,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Zotu6593,0,0,0,0,0,0,0,0,2,12,1,5,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,3,0,1,1,0,0,3,1,1
Zotu6594,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,2,1,4,3,0,3,9,3,7,4,1,0
Zotu6595,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0
Zotu6596,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,8,2
Zotu6597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
Zotu66,0,0,6,9,0,0,0,1,0,7,5,10,6,0,0,5,0,0,0,0,0,35,9,7,0,0,0,0,0,0,0,0,0,0,0,0
Zotu660,6,11,24,28,46,30,38,36,18,39,20,9,55,10,6,37,15,24,49,23,24,9,11,21,26,54,32,44,6,35,54,17,32,154,46,28
Zotu6602,1,0,0,3,2,1,0,0,3,1,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,8,0,2,1,0,0,2,2,2
Zotu6603,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6605,10,3,7,0,0,0,0,6,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0
Zotu6607,0,1,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,0,0,0,2,0,0,1,1,2
Zotu6609,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,7,0,0,0,1,1,0,3,0,1
Zotu661,3,4,17,112,32,14,11,2,16,62,8,43,30,4,0,78,77,49,3,14,36,38,6,8,8,7,34,65,4,23,64,37,8,289,48,17
Zotu6610,0,0,1,3,0,0,0,0,1,2,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,1,1,3,1,1,0
Zotu6611,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu6612,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,1,2,5,0
Zotu6613,0,0,0,1,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu6614,0,0,1,4,0,0,1,0,7,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0
Zotu6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
Zotu662,1,63,0,47,47,33,1,0,0,0,0,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,676,0,42,44,0,1,0
Zotu6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6626,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6627,0,0,0,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,4,0,1,0,0,1,0,0
Zotu6628,1,0,1,7,1,8,0,4,4,1,0,0,1,1,3,5,0,2,4,0,0,2,1,7,1,7,3,3,0,2,4,0,3,0,0,0
Zotu6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
Zotu663,0,0,5,2,0,1,1,3,1,0,0,0,50,1,1,5,0,0,1,2,0,2,0,0,3,2,0,0,1,0,8,0,2,0,0,0
Zotu6630,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,9,0,1,2,0,0,0
Zotu6631,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,1,0,0,0,0,3,0
Zotu6632,0,0,0,3,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,4,0,0,2,0,2,0,0,0,0,0,0
Zotu6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0
Zotu6639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu664,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,3,0,0,0,0,0,0,3,0,1,3,0
Zotu6641,0,0,0,0,1,0,0,0,0,3,3,1,1,2,1,0,0,0,0,0,2,6,13,3,2,0,0,0,0,0,0,0,0,0,0,0
Zotu6643,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6644,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Zotu6645,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu6646,0,1,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,6,6,0,1,0
Zotu6647,0,2,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,1,2,0,0,0
Zotu6648,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu665,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6650,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6653,1,0,3,4,2,1,0,5,3,3,0,2,1,0,1,1,0,0,2,1,0,2,1,0,1,1,1,3,0,3,0,0,0,0,2,0
Zotu6654,2,2,0,1,0,0,0,1,1,0,0,1,1,0,0,3,0,15,9,0,3,0,0,0,0,4,1,2,1,2,3,5,7,2,5,0
Zotu6655,0,2,3,2,0,2,0,1,1,2,0,0,0,0,0,1,1,0,2,2,1,0,1,1,0,0,0,2,4,0,0,0,4,0,2,3
Zotu6657,0,2,1,0,0,2,0,3,0,1,0,0,0,4,3,0,2,3,1,1,0,0,0,1,4,7,2,2,0,0,7,1,1,1,0,0
Zotu6658,1,2,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0
Zotu6659,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,5,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,1
Zotu666,27,27,20,14,22,44,1,41,6,3,7,24,39,58,45,43,1,297,18,13,45,3,4,24,32,86,12,25,3,97,50,76,232,54,82,5
Zotu6660,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Zotu6661,0,0,1,0,0,0,0,0,0,1,1,2,3,0,0,2,0,0,0,0,0,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6662,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Zotu6665,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6669,3,0,0,0,1,0,0,0,0,0,0,1,2,9,2,0,0,1,11,2,0,0,2,0,2,2,1,1,0,1,0,0,2,0,0,0
Zotu667,0,0,0,0,1,1,3,1,1,0,2,1,0,0,0,0,0,0,2,8,0,0,0,0,0,1,0,2,0,1,0,0,0,0,8,3
Zotu6670,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
Zotu6671,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Zotu6672,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
Zotu6673,0,0,4,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1
Zotu6674,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6675,0,0,2,6,0,0,0,7,0,0,0,0,48,0,0,5,0,0,0,0,0,3,0,0,6,4,0,0,0,0,5,0,7,0,0,0
Zotu6676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Zotu6677,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Zotu6678,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu668,0,0,2,48,48,53,0,1,0,63,1,2,0,2,0,1,0,0,0,1,0,2,0,0,0,0,63,882,0,66,74,0,0,69,5,0
Zotu6680,0,0,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,1,1,0,0,3,1,0
Zotu6681,3,0,3,3,2,16,1,5,6,2,1,2,3,1,1,1,0,10,0,0,3,3,1,0,0,3,0,6,1,0,1,5,1,3,5,2
Zotu6682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6684,0,0,2,1,0,0,0,1,0,0,0,0,42,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,4,0,0,0
Zotu6685,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu6686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1
Zotu6687,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Zotu6688,2,1,2,0,0,3,0,0,3,0,0,0,0,0,13,0,0,2,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0
Zotu6689,1,0,3,3,2,2,1,5,3,1,2,0,4,2,0,2,0,1,0,1,1,0,0,0,0,3,2,1,0,2,3,0,1,1,5,0
Zotu669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6691,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
Zotu6692,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu6693,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
Zotu6694,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Zotu6697,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,8,0,0,0,0,1,2,0,2,1,9,0,0,0,0,0,0,1,3,0,2
Zotu67,636,265,2277,332,3,8,17,2798,3745,3,203,2,724,220,216,284,0,2,3,43,1,236,2,7,259,206,286,4,17,4,282,2,287,3,668,101
Zotu670,10,0,0,23,32,32,0,12,0,17,5,0,0,0,0,0,0,1,0,26,0,2,0,0,0,0,28,437,151,32,30,0,0,19,25,0
Zotu6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6702,3,0,0,1,0,1,1,1,1,0,0,0,3,0,0,5,0,1,2,6,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,3
Zotu6704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu6707,4,9,1,0,0,4,0,0,0,3,0,5,0,2,2,0,2,2,0,0,5,0,8,15,1,4,3,0,0,1,8,3,4,1,3,1
Zotu6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6709,0,2,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,2,0,0,0
Zotu671,0,1,2,1,1,0,0,1,2,0,0,0,0,0,2,1,0,0,2,12,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,23
Zotu6710,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,1,0,0,0,0
Zotu6711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Zotu6712,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6713,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6715,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
