,DLSse01,DLSse02,DLSse03,DLSt01,DLSt02,DLSt03,DPSse01,DPSse02,DPSse03,DPSt01,DPSt02,DPSt03,HLse01,HLse02,HLse03,HLt01,HLt02,HLt03,SLTse01,SLTse02,SLTse03,SLTt01,SLTt02,SLTt03,SLse01,SLse02,SLse03,SLt01,SLt02,SLt03,XSse01,XSse02,XSse03,XSt01,XSt02,XSt03
Zotu4285,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,2,0
Zotu4286,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,4,2,0
Zotu4287,0,0,0,2,8,1,0,0,0,0,0,2,0,0,0,11,22,1,0,0,0,1,6,1,1,0,0,4,0,0,1,0,0,1,1,3
Zotu4288,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Zotu429,3,2,2,54,33,39,1,5,4,213,29,75,0,0,1,18,21,27,1,0,0,49,37,44,8,34,8,76,20,63,2,4,4,61,24,12
Zotu4290,13,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4291,6,7,8,15,10,15,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,73,9,24,105,9,0,10,0,1,17,0
Zotu4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,20,7,0,0,0,0,0,0,0,0,0
Zotu4293,2,0,0,3,0,4,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,4,0,2,0,1,0,3,0,2,0,0,0,0,0,0
Zotu4294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,10,1,0,1,0,0,0,0,0,0
Zotu4295,0,0,0,9,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Zotu4296,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,2,0,0,0,0
Zotu4297,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,5,0,0,4,1,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Zotu4298,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4299,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,80,0,6,0,0,0,3,0,0,3,0,0,0,0,1,9,0,1,4,10,46
Zotu43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu430,7,15,19,211,87,77,4,16,2,116,55,79,0,0,0,36,1,16,1,1,2,57,22,42,30,119,16,408,106,253,5,15,6,92,78,30
Zotu4301,0,0,0,41,6,4,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0,0,0,1,0,3,0,5,0,0,0,2,1,1
Zotu4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4303,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu4304,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,1,1,3,0,0,0,1,0,1,0,0,1,1,4
Zotu4305,1,0,0,3,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,3,0,1,0,0,0,1,0,0,2,0
Zotu4306,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu4307,0,3,6,0,0,0,0,1,2,0,0,0,4,9,10,0,0,0,2,5,4,0,0,0,1,0,0,0,0,0,4,27,8,0,0,0
Zotu4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0
Zotu431,0,0,0,106,119,75,0,0,0,5,1,89,0,0,0,1,0,0,0,0,0,4,4,4,0,69,0,88,0,1148,0,0,0,2,3,0
Zotu4310,2,3,2,0,0,0,1,0,1,0,0,0,1,2,1,0,1,0,3,2,2,0,0,0,2,0,5,0,1,0,0,3,11,0,0,2
Zotu4311,0,0,0,0,0,0,3,3,0,0,0,0,1,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0
Zotu4312,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4313,0,0,0,3,16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,3,0,0,3,0,0,0,0,7
Zotu4314,0,0,0,3,3,3,1,0,0,0,0,8,0,0,0,2,0,1,0,0,0,4,1,5,1,1,0,4,1,3,0,0,0,0,3,3
Zotu4315,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4316,0,0,0,0,0,0,1,0,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,3,0,17,0,0,0
Zotu4317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4318,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,3,0,0,0,2,0,8,0,0,1,0,4
Zotu4319,0,0,0,3,0,0,2,0,0,1,0,2,0,0,0,22,0,2,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,2,3,7
Zotu432,0,34,7,0,0,3,1,0,1,0,3,1,0,30,4,2,0,26,0,29,12,0,0,6,0,2,0,0,0,0,1,0,0,3,8,2
Zotu4320,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Zotu4322,0,1,0,0,1,0,3,1,1,0,0,0,0,2,3,0,0,0,1,1,3,0,0,0,2,0,2,0,0,0,1,4,2,1,1,1
Zotu4324,0,1,0,5,4,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1,0,18,5,4,0,1,0,0,0,0
Zotu4325,2,0,0,45,5,7,0,0,0,1,0,0,2,0,0,11,0,1,2,0,0,1,0,0,0,3,0,9,0,5,0,0,0,0,0,0
Zotu4326,7,0,0,1,0,0,0,0,2,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Zotu4327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0
Zotu4328,2,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Zotu4329,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu433,57,51,46,15,18,12,45,86,94,0,16,0,28,28,12,0,0,0,49,20,42,0,0,0,164,137,396,13,31,11,35,38,122,0,41,38
Zotu4330,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
Zotu4331,0,1,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4332,0,0,1,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,1,0,8,0,0,0,0,0,0,0,2,0,5,30,3,0,0,0
Zotu4333,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,28
Zotu4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4336,0,0,7,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4337,0,0,3,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,18,0,2,0,2,6,10,0,0,0
Zotu4338,0,0,0,0,4,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,4,12,6,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu434,0,0,0,0,0,0,0,0,0,40,29,1336,0,0,0,0,0,0,0,0,0,56,34,47,0,0,0,0,0,49,0,0,0,0,0,0
Zotu4340,0,0,0,1,2,1,0,0,0,4,0,5,0,0,0,2,0,0,0,0,0,38,15,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,13,8,14,0,0,0,0,3,18,0,0,0
Zotu4342,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Zotu4343,0,0,1,0,1,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,4,0,2,0,0,0,3,0,0,0,0,0,0,1,3,0
Zotu4344,0,0,0,1,6,1,0,0,0,2,3,2,0,0,0,0,23,0,0,0,0,9,10,2,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu4347,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,18,0,1,0,0,0,2,0,0,4,1,0,1,0,2,1,0,0,8,4,15
Zotu4349,0,1,1,0,0,0,0,0,0,0,0,0,9,16,37,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0
Zotu435,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Zotu4350,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,3
Zotu4351,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4352,0,0,0,0,0,0,1,0,0,20,6,8,0,0,0,2,0,2,0,0,0,1,2,2,0,0,0,6,0,0,0,0,0,7,1,0
Zotu4353,1,0,1,0,2,0,11,3,11,0,0,0,0,0,0,0,0,0,4,3,6,1,0,0,0,0,3,0,1,0,1,3,3,0,0,0
Zotu4354,0,0,0,0,2,0,0,0,0,4,2,17,0,0,0,1,3,0,0,0,0,3,6,1,0,0,0,5,0,1,0,0,0,9,3,2
Zotu4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4356,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4357,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Zotu4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,7
Zotu4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu436,1,0,2,237,90,31,15,4,2,30,23,9,1,0,0,51,5,6,2,0,1,34,40,8,18,29,0,64,5,33,16,5,1,14,17,16
Zotu4360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
Zotu4363,6,4,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,5,0,0,0,8,0,1,0,0,4
Zotu4364,0,0,0,1,21,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0
Zotu4365,0,0,0,61,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,5,0,5,0,0,0,0,0,0
Zotu4366,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4367,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,3,0,0,0,0,4,0
Zotu4369,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,2,7,1,0,2,0,0,0,0
Zotu437,0,1,5,0,0,0,5,0,10,0,0,2,0,0,15,13,63,0,3,0,487,2,0,0,3,12,11,2,1,8,2,5,16,1,3,2
Zotu4370,5,9,11,0,0,0,0,0,0,0,0,0,8,13,4,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,4
Zotu4372,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,1,7,0,0,0,0,13
Zotu4373,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4374,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4376,0,6,1,0,0,0,0,0,0,0,0,0,5,31,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,11,5,0,0,0
Zotu4377,2,0,0,0,0,0,9,19,17,0,0,0,1,0,0,0,0,0,12,3,3,0,0,0,2,0,2,0,1,0,2,0,0,0,0,1
Zotu4378,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0
Zotu4379,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,6,0
Zotu438,0,7,0,0,0,1,0,0,0,0,0,0,1,31,2,0,27,0,1,3,1,0,0,0,1,0,0,0,0,0,5,9,1,0,0,0
Zotu4381,13,3,3,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2
Zotu4382,0,0,3,1,0,0,3,3,11,0,1,0,5,1,4,0,0,0,2,1,10,0,0,0,4,0,4,0,0,0,5,6,23,0,2,0
Zotu4383,0,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2
Zotu4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu4386,1,2,1,2,7,4,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,9,7,2,0,3,0,1,1,0
Zotu4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,3
Zotu4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu439,2,2,25,63,11,35,1,0,1,5,14,8,0,0,6,23,9,41,0,0,9,12,4,12,1,9,0,15,1,23,0,0,0,8,23,2
Zotu4390,1,1,0,0,0,0,5,3,3,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Zotu4391,0,0,0,5,4,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0,4,0,2,0,0,0,0,0,0
Zotu4392,0,0,1,1,0,0,1,2,5,0,0,0,1,0,5,0,0,0,4,3,11,0,0,0,0,0,3,0,0,0,2,4,7,0,0,1
Zotu4393,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0
Zotu4394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4395,1,1,2,0,0,0,0,0,3,0,0,0,2,14,5,0,0,0,7,2,0,0,0,0,1,0,3,0,0,0,3,1,3,0,0,0
Zotu4396,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,3,3,0,0,0,1
Zotu4397,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
Zotu4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6
Zotu4399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu44,290,287,310,405,624,376,7,320,3,416,312,93,4,0,0,32,6,17,3,0,1,80,84,46,800,2036,492,998,3207,442,8,411,1,156,919,22
Zotu440,0,0,0,87,127,88,2,1,3,0,0,102,0,0,0,1,0,0,0,0,0,1,1,1,1,38,1,99,2,950,0,2,0,0,0,0
Zotu4400,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,10,29,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,1,3
Zotu4402,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4405,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0
Zotu4406,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,3,1
Zotu4407,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0
Zotu4408,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
Zotu4409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Zotu441,5,4,1,49,18,9,1,13,25,40,19,17,0,0,0,43,0,2,1,2,1,50,22,13,12,25,13,21,26,44,0,20,5,11,33,26
Zotu4410,0,0,0,3,7,3,0,0,0,0,0,1,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,0,1,1,0
Zotu4411,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,9,0
Zotu4412,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Zotu4414,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,10,0,27,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,4,8,0
Zotu4415,0,0,0,0,1,0,0,0,0,20,3,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,4,0,0,0,0,0,2,1,0
Zotu4416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4417,0,0,0,1,3,3,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,2,0,0
Zotu4418,2,0,3,7,2,5,1,2,0,7,3,10,0,0,0,17,0,0,0,0,0,7,1,1,4,3,0,11,2,23,3,1,0,5,4,8
Zotu4419,1,2,3,8,7,7,0,4,0,14,1,7,0,0,0,0,0,2,0,0,0,1,8,1,7,8,3,33,18,13,1,4,1,1,3,1
Zotu442,3,1,0,5,5,6,33,5,1,120,14,22,3,0,0,22,9,9,4,0,1,18,17,13,53,1,0,37,3,11,31,4,1,61,8,63
Zotu4421,0,0,0,0,4,2,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,2,5,3,0,0,0,2,0,0,0,0,0,2,3,1
Zotu4422,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4423,4,3,1,1,0,0,0,0,2,0,1,0,3,0,2,0,0,0,2,0,3,0,0,0,6,0,8,0,2,0,1,0,4,0,0,3
Zotu4424,0,0,0,2,1,5,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,2,2,0
Zotu4425,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,3,1
Zotu4426,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4427,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
Zotu4428,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,1,2,0
Zotu443,61,58,36,0,0,0,213,67,170,0,3,0,17,17,15,0,1,0,113,52,93,0,0,0,43,7,61,1,12,1,38,15,17,0,0,45
Zotu4431,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,3,0,4,0,0,0,1,1,0
Zotu4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4433,0,0,0,4,4,1,0,0,0,0,0,2,0,0,0,9,9,1,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0
Zotu4434,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
Zotu4437,0,1,2,5,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,5,8,3,0,1,0,2,4,0
Zotu4438,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,20,0,0,0,0,0,0,2
Zotu4439,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,0,3,0,0,0,1,0,17,0,0,0,0,0,1,0,0,0,0,0,0
Zotu444,0,0,0,4,5,23,1,1,0,30,1,43,0,0,0,26,0,54,0,0,0,9,2,19,1,1,0,16,0,38,1,0,0,86,25,9
Zotu4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4442,1,0,0,0,1,0,2,1,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,2,7,0,1,0,3,6,3,0,1,0
Zotu4443,0,0,0,1,0,0,16,2,7,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,3,1,1,0,0,0,2,2,2,0,0,2
Zotu4444,0,0,0,0,10,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4446,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4447,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0
Zotu4448,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,1,10
Zotu4449,0,0,0,0,0,1,0,0,0,25,2,4,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,9,0,0,0,1,0,7,2,0
Zotu445,12,4,6,0,0,0,90,100,643,0,1,0,40,37,33,0,0,0,116,61,136,0,0,0,10,0,96,0,19,0,65,138,212,0,0,6
Zotu4450,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4451,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0
Zotu4453,0,0,0,0,0,0,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,1,0,2,0,1
Zotu4454,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,2,1,0,0,0,0,0,0,0
Zotu4455,0,0,0,0,0,4,0,0,0,10,2,4,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,5,0,2,0,0,0,3,2,0
Zotu4456,0,2,0,5,6,1,0,0,1,1,1,1,0,0,0,1,0,5,0,0,0,1,2,1,0,0,1,3,0,1,0,0,3,3,3,0
Zotu4457,0,0,0,6,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,5
Zotu4458,0,0,0,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0
