,DLSm01,DLSm02,DLSm03,DLSse01,DLSse02,DLSse03,DPSm01,DPSm02,DPSm03,DPSse01,DPSse02,DPSse03,HLm01,HLm02,HLm03,HLse01,HLse02,HLse03,SLTm01,SLTm02,SLTm03,SLTse01,SLTse02,SLTse03,SLm01,SLm02,SLm03,SLse01,SLse02,SLse03,XSm01,XSm02,XSm03,XSse01,XSse02,XSse03
Zotu4070,2,2,5,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,4,0,10,7,7,0,0,0
Zotu4071,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0
Zotu4072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4073,0,0,0,0,0,0,0,0,0,17,20,3,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,3,0,0,0,0,0,0,1,0
Zotu4074,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0
Zotu4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,4,0
Zotu4076,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,2,0,0,5,4,3,1,0,0
Zotu4077,24,9,8,0,0,0,0,3,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,3,1,1,0,0,0
Zotu4078,0,1,0,2,0,0,1,1,1,6,0,0,0,1,1,1,0,0,4,10,0,0,0,0,0,7,1,6,1,0,1,0,1,3,0,0
Zotu4079,0,0,4,6,1,4,0,1,0,1,0,0,19,0,0,2,1,1,0,2,0,0,0,0,8,1,0,2,0,1,0,0,1,0,2,0
Zotu408,0,0,0,25,7,11,1,1,2,21,69,99,0,0,0,91,36,76,0,46,0,171,14,149,0,0,0,5,5,64,0,0,0,66,359,381
Zotu4080,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0
Zotu4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4083,4,4,2,0,0,0,34,0,0,0,0,0,1,24,9,0,0,0,5,1,5,0,0,0,7,5,5,0,0,0,0,2,2,0,1,0
Zotu4084,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,3,0,0,2,0,4,2,0
Zotu4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0
Zotu4086,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4087,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu4088,0,0,0,5,0,1,0,0,0,1,0,2,0,0,0,34,11,6,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,6,3
Zotu4089,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
Zotu409,1378,248,55,0,0,0,2,22,0,0,0,0,1,36,50,0,0,0,0,0,5,0,0,0,0,16,9,0,10,0,25,95,17,0,0,0
Zotu4090,43,11,4,0,0,0,0,4,0,0,0,0,2,4,3,0,0,0,0,4,0,0,0,0,1,3,2,0,3,0,2,1,0,0,0,0
Zotu4091,1,1,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,4,0,0,2,0,2,2,1,0,3,0,0,0,1,0,1,0,0,1
Zotu4092,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4093,0,0,0,4,2,0,0,0,0,2,1,1,0,0,0,10,4,6,0,0,0,9,0,5,0,0,0,3,0,0,0,0,0,29,2,3
Zotu4094,0,0,0,0,0,0,0,0,1,8,2,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,3
Zotu4095,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
Zotu4096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
Zotu4097,0,0,0,3,0,2,0,0,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,3
Zotu4098,0,0,0,2,0,1,0,0,0,4,6,36,0,0,0,0,0,0,0,1,0,3,1,7,0,0,0,4,1,6,0,0,0,0,0,7
Zotu4099,0,6,0,0,0,0,0,3,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,6,8,0,0,0,0,6,4,52,0,0,0
Zotu41,3,3,5,0,0,0,0,4,3,0,1,0,2,956,1,0,0,0,0,1,1004,0,0,0,1242,1,0,0,2,0,1,0,1,0,0,0
Zotu410,6,72,9,5,0,4,24,16,9,2,0,2,11,12,7,2,0,0,20,7,8,1,0,1,37,19,15,1,47,0,25,83,155,3,0,0
Zotu4100,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Zotu4101,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4103,0,0,2,0,0,0,1,1,2,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,5,7,9,0,1,0,4,0,13,0,0,0
Zotu4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4105,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1
Zotu4106,0,0,0,3,2,0,3,0,2,0,0,0,0,0,0,2,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4107,0,0,0,0,0,0,1,1,0,1,5,4,0,0,0,0,0,0,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4108,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,4,2,2,0,1,0,10,2,3,0,0,0,7,0,0,0,0,0,17,6,4
Zotu4109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0
Zotu411,0,1,0,0,0,0,1,0,1250,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Zotu4110,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,6
Zotu4112,0,0,2,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,2,0,0
Zotu4113,2,0,2,1,0,0,0,1,4,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,3,0,12,1,0,0,2,0,0,3,1,0
Zotu4114,0,0,0,1,0,0,5,0,16,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4115,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4118,6,1,1,3,5,4,0,9,0,0,7,1,0,1,0,0,0,0,0,12,1,0,0,0,0,1,0,6,28,4,1,0,0,0,9,0
Zotu4119,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
Zotu412,3,2,0,2,5,10,2,0,1,11,6,12,0,1,0,39,62,33,8,2,16,4,2,7,1,0,0,14,5,19,0,0,0,12,13,23
Zotu4120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Zotu4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4122,5,0,0,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,21,0,0,0,0,0,4
Zotu4123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0
Zotu4124,0,3,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4125,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4126,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4127,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,6,1,0
Zotu4128,0,0,1,0,0,0,2,1,4,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,0,2,1,3,0,0,0
Zotu413,55,1,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,3,0,0,0,0
Zotu4130,12,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,1,0,0,0,0,4,3,0,1,0,0,5,0,0,0,0
Zotu4131,5,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0
Zotu4132,0,2,3,0,0,0,1,1,2,1,0,0,9,1,3,0,0,0,0,0,2,0,0,0,8,12,0,0,1,0,2,4,13,0,0,0
Zotu4133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0
Zotu4134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4135,0,0,1,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,4,0,3,0,0,0,6,1,5,1,1,0,2,4,3,0,0,0
Zotu4136,0,2,3,7,1,0,1,8,1,0,0,1,8,0,1,5,2,0,1,1,0,7,1,1,2,0,1,0,0,0,3,0,4,0,1,0
Zotu4137,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,4,0,1,0,3,0,0,1,0,0,0,0
Zotu4138,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu414,25,58,31,1,1,0,69,22,6,1,77,0,27,14,48,1,0,1,143,1244,20,1,0,0,39,19,35,1,1,0,21,100,58,0,133,0
Zotu4140,0,0,0,3,2,2,0,0,0,9,11,3,0,0,0,1,3,0,0,4,0,11,2,2,0,0,0,2,0,0,0,0,0,3,2,0
Zotu4141,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,23,14
Zotu4142,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4144,2,0,0,2,1,0,0,0,0,11,7,4,0,0,0,1,1,2,0,1,0,9,6,2,0,0,0,1,0,1,0,0,0,0,1,0
Zotu4145,2,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0
Zotu4146,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
Zotu4147,0,1,20,0,0,0,3,0,2,0,0,1,3,3,2,0,0,0,0,1,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0
Zotu4148,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
Zotu4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu415,0,0,176,0,0,0,0,2,0,0,0,0,134,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0
Zotu4150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4151,4,3,6,0,0,3,2,10,2,0,3,0,3,1,1,0,0,0,8,1,0,0,0,0,0,1,2,2,5,0,1,0,4,1,2,0
Zotu4152,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4153,7,5,96,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu4154,0,0,0,12,10,10,0,0,0,0,0,0,0,0,0,4,6,13,0,6,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
Zotu4155,3,0,1,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0
Zotu4156,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0
Zotu4157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4159,0,0,0,6,0,7,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,0
Zotu416,22,0,0,88,59,55,0,18,0,16,1,41,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,417,97,371,0,0,0,39,1,71
Zotu4160,2,5,1,0,0,3,0,1,1,0,0,0,13,0,3,0,0,3,0,0,0,0,0,8,1,0,1,0,0,0,2,0,4,0,0,0
Zotu4161,0,0,0,3,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0
Zotu4162,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0
Zotu4163,0,1,0,0,0,0,4,0,13,3,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0
Zotu4164,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,1,3,0,1,1,0,2,1,0
Zotu4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4166,0,0,1,0,1,0,1,0,2,0,0,0,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,1,2,3,1,0
Zotu4167,0,0,0,0,0,5,0,0,0,8,12,10,0,0,0,0,0,1,0,0,0,3,6,43,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4168,4,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,0,2,0,1,4,1,0,5,1,0,0,0,0,0,0,0,0
Zotu4169,0,0,0,0,1,1,0,0,0,9,14,5,0,0,0,1,2,0,0,2,0,5,2,2,0,0,0,12,1,4,0,0,0,0,3,3
Zotu417,0,1,4,0,12,8,31,5,125,9,8,3,12,2,11,1,11,0,23,34,8,0,8,9,17,15,2,11,2,6,8,4,4,13,15,0
Zotu4170,0,0,1,0,0,0,1,0,0,0,1,15,4,0,3,1,0,2,2,0,0,2,2,2,1,0,0,1,0,1,0,0,2,0,1,1
Zotu4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
Zotu4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu4173,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4174,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1
Zotu4175,0,0,0,4,1,1,0,0,0,4,4,25,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,10,0,5,0,0,0,2,0,2
Zotu4176,2,2,4,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0
Zotu4177,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Zotu4179,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Zotu418,0,0,0,20,1,6,1,1,0,11,18,33,0,0,0,23,4,50,32,2,0,196,17,28,0,0,0,11,0,39,0,0,0,11,15,44
Zotu4180,1,3,21,0,0,0,9,32,7,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,14,5,9,0,0,0,3,0,3,0,0,0
Zotu4181,2,1,0,1,1,1,0,4,1,0,1,0,1,1,0,0,0,0,3,4,0,0,0,1,3,3,0,3,6,2,1,3,4,2,1,0
Zotu4182,32,11,2,0,0,0,0,7,0,0,1,0,0,6,9,0,0,0,0,8,0,0,0,0,0,1,4,0,1,0,1,3,3,0,0,0
Zotu4183,0,0,0,0,0,1,1,0,6,0,0,0,3,0,0,1,0,2,1,0,0,0,1,5,2,0,0,0,0,0,1,0,1,0,0,0
Zotu4184,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4185,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4186,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4188,0,0,0,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,3,1,1,0
Zotu4189,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,16,1,0,0,2,1,0,0,0,0,1,0,2,1,1,2
Zotu419,92,54,361,1,1,1,365,464,230,0,0,0,104,58,387,0,1,3,13,12,13,0,0,11,166,107,151,1,12,1,43,2,74,0,1,0
Zotu4190,1,2,0,0,0,0,0,1,5,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,2,0,5,1,0,0,0,4,1,0,0
Zotu4191,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0
Zotu4192,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4193,0,0,0,1,2,4,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4194,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4195,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,10,0,0,0,4,0,2,0
Zotu4196,2,0,0,1,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,4,1,0,0
Zotu4197,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4198,0,0,0,0,0,0,0,0,2,8,2,11,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0
Zotu4199,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Zotu42,258,184,316,168,179,170,57,367,155,152,157,24,346,34,55,1,6,5,71,782,205,5,3,30,64,73,120,772,1254,286,143,452,286,181,222,20
Zotu420,1,1,2,5,3,0,1,1,4,1,0,0,13,0,0,3,3,6,3,5,0,3,1,0,5,0,4,2,1,0,1,0,0,4,0,0
Zotu4200,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4201,0,0,0,0,0,0,0,0,0,10,5,10,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,7,0,0,0,2,1,4
Zotu4202,1,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,13,95,0,0,0,0,5,0,7,0,0,0
Zotu4203,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0
Zotu4204,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4205,0,0,0,7,19,14,0,0,0,0,0,0,0,0,0,9,26,8,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,3,3
Zotu4206,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,1,0,0,0,0,0,13,2,1
Zotu4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,26,28
Zotu4209,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1
Zotu421,0,0,0,0,0,0,0,0,2,20,24,40,0,0,0,0,0,0,0,5,0,7,9,12,0,0,0,2,0,5,0,0,0,3,2,3
Zotu4210,0,4,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,6,0,0,0
Zotu4211,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4212,0,0,0,1,0,0,0,0,0,3,3,4,1,0,0,2,2,1,0,0,0,31,6,8,0,0,0,1,0,0,0,0,0,12,4,2
Zotu4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4214,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Zotu4215,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4216,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,10,2,0,0,0
Zotu4217,1,0,4,0,0,0,0,24,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,2,1,3,1,2,0,0,0
Zotu4218,0,1,1,1,0,1,2,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,3,0,0,0,0
Zotu4219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu422,11,26,8,0,0,0,4,63,1,0,1,0,57,44,24,0,0,0,39,36,20,0,0,0,60,128,128,0,4,0,695,87,63,0,6,0
Zotu4220,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4221,0,0,3,0,0,0,1,0,0,2,0,0,9,0,4,0,0,0,0,4,3,0,0,0,0,0,0,3,1,0,1,3,0,1,0,0
Zotu4222,3,4,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,3,0,2,0,0,0,2,6,1,0,0,0,9,8,21,0,0,0
Zotu4223,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4224,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,3,0,0
Zotu4225,3,0,1,0,0,6,3,1,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,0,0,1,2,2,0,0,0
Zotu4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,1,3,1,0,1,0,0,0,0
Zotu4227,0,0,0,0,1,1,0,1,0,1,2,7,0,0,0,2,2,0,0,1,0,0,1,3,0,0,0,3,2,7,0,0,0,2,4,3
Zotu4228,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
Zotu4229,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu423,0,1,0,5,6,5,7,0,3,13,28,17,0,0,0,21,4,12,1,9,0,5,4,5,0,0,0,10,2,14,0,0,0,9,5,8
Zotu4230,0,0,0,3,2,0,0,0,0,19,1,5,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,17,0,6,0,0,0,2,0,0
Zotu4231,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4232,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,4,4,8,0,0,0,7,3,5,0,0,0,1,0,0,0,0,0,25,2,2
