,DLSt01,DLSt02,DLSt03,DPSt01,DPSt02,DPSt03,HLt01,HLt02,HLt03,SLTt01,SLTt02,SLTt03,SLt01,SLt02,SLt03,XSt01,XSt02,XSt03
otu10601,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,18,8
otu10608,0,0,0,0,0,0,1,0,10,0,0,2,0,3,0,2,0,4
otu10609,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
otu1061,95,8,15,2,13,3,2,0,4,7,2,19,9,7,5,1,0,0
otu10612,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10613,11,1,3,0,0,0,6,0,0,1,0,0,2,1,2,0,0,0
otu10615,20,4,27,0,1,0,8,1,2,2,0,2,5,0,4,0,0,0
otu10616,0,4,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0
otu10617,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10618,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2
otu10619,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1062,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu10620,3,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0
otu10621,3,0,0,0,0,1,11,0,0,1,0,0,0,0,0,1,1,2
otu10622,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
otu10623,3,0,2,0,0,1,0,0,0,0,0,0,5,0,5,0,0,1
otu10624,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0
otu10625,2,2,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
otu10626,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10627,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10628,3,1,1,0,1,1,0,0,0,0,1,0,1,0,6,0,0,2
otu10629,4,0,3,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1
otu10630,0,2,5,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0
otu10631,6,0,0,0,0,2,2,0,0,0,0,1,7,0,1,1,0,0
otu10632,2,8,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0
otu10633,1,9,0,0,2,0,2,1,0,2,2,0,0,1,1,0,0,0
otu10634,0,16,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
otu10635,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10636,0,9,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
otu10637,2,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1
otu10638,1,7,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0
otu10639,0,9,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
otu1064,0,0,2,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0
otu10640,0,65,1,0,0,0,0,2,0,0,1,0,2,0,1,0,1,0
otu10641,1,1,0,3,0,1,1,1,0,2,0,1,3,0,0,0,0,0
otu10642,1,0,3,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0
otu10643,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
otu10644,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10645,2,3,4,0,0,1,0,0,0,0,0,0,1,1,4,0,0,1
otu10646,0,1,2,1,0,3,0,1,0,0,8,7,0,0,0,0,0,0
otu10647,0,1,0,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0
otu10648,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu10649,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
otu10650,0,2,54,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
otu10651,0,0,2,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0
otu10652,7,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
otu10653,1,1,1,0,0,3,0,0,0,0,0,0,1,0,10,0,0,0
otu10654,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
otu10655,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4
otu10656,8,15,10,6,0,6,0,11,0,0,3,0,249,15,139,9,0,21
otu10657,3,7,8,11,0,0,1,0,2,1,0,0,152,0,6,20,0,2
otu10661,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0
otu10667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1067,0,0,3,1,1,0,1,0,2,0,1,0,2,1,6,7,3,2
otu10674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1068,0,0,5,1,6,9,0,0,4,0,0,4,0,6,11,0,0,19
otu10684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1069,3,1,0,10,2,6,2,0,0,0,0,0,19,3,11,4,0,8
otu10691,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
otu10696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10697,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu107,15,8,301,3074,185,1243,5,12,170,280,312,6020,291,2,32,224,133,53
otu10704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10707,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
otu10709,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1
otu10711,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
otu10712,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0
otu10714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
otu10715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu10723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1073,0,0,5,2,0,0,0,0,1,1,0,7,1,0,0,0,0,0
otu10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10760,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0
otu10761,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu10762,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4
otu10763,0,0,0,3,1,0,0,0,0,2,0,2,3,0,0,2,0,0
otu10764,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10765,8,7,5,10,1,0,2,6,1,0,0,0,180,7,17,25,0,3
otu10766,0,0,0,4,0,2,0,0,0,0,0,0,4,0,0,1,0,0
otu10767,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10768,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2
otu10769,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,33,45
otu1077,9,3,6,4,0,0,18,0,1,2,0,0,4,6,25,6,5,8
otu1078,9,9,3,0,6,2,12,1,5,0,0,2,3,6,2,8,5,11
otu10781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10783,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1
otu10784,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
otu10785,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
otu10787,0,1,0,0,1,1,6,4,1,0,0,0,0,0,0,0,0,3
otu10788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10789,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10790,1,5,1,7,4,5,2,8,11,1,12,4,3,0,0,0,2,3
otu10792,7,95,8,1,5,0,28,291,19,1,23,0,15,352,10,52,2,71
otu10793,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10796,0,0,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,3
otu108,3,9,6,5,15,7,2,0,1,0,2,0,12,0,41,10,2,7
otu1080,0,1,2,14,13,1118,56,3,8,11,16,78,2,0,36,17,1683,938
otu10806,0,0,1,1,2,2,3,2,0,5,3,19,0,0,0,2,0,0
otu1081,15,6,17,20,5,14,18,2,20,14,17,62,16,3,19,13,4,3
otu1082,241,12,16,3,16,6,22,2,23,16,3,1,37,6,16,3,1,5
otu10823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10824,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,13,0,0
otu10825,0,1,0,0,1,0,2,3,2,0,4,0,0,9,1,2,0,1
otu10826,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,2,5,6
otu10827,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,1
otu10828,5,8,148,5,0,2,12,6,10,0,3,2,10,1,16,4,106,140
otu10829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1083,10,0,3,0,2,0,6,1,3,14,1,4,0,0,1,0,0,2
otu10830,1,0,0,0,0,0,2,4,1,0,0,0,0,19,1,0,0,0
otu10837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1084,9,28,28,11,2,0,18,30,3,0,2,0,279,19,17,3,7,10
otu10841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
otu10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10849,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
otu10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu1087,9,6,1,3,10,1,11,1,4,4,8,1,0,2,3,1,1,12
otu10871,12,13,14,4,0,0,2,9,3,0,0,0,165,9,20,10,0,1
otu10875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4
otu10879,0,2,8,0,0,0,0,1,1,0,1,0,0,0,0,0,13,4
otu10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
otu10881,2,0,0,0,0,0,33,2,3,0,0,0,0,0,0,2,2,14
otu10882,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10884,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10886,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
otu10887,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1
otu10888,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
otu10890,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
otu10891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
otu10892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10895,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu10898,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu109,25,127,24,2,14,0,80,543,79,0,45,1,72,1330,50,70,95,119
otu10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10901,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
otu10902,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
otu10903,0,5,0,0,1,0,6,20,1,0,1,0,0,30,1,5,0,4
otu10905,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
otu10907,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu10908,0,0,0,1,0,2,0,0,0,1,10,1,0,0,0,0,0,0
otu10909,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu1091,51,56,26,0,0,22,4,18,3,0,5,0,34,36,272,3,1,40
otu10910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10911,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0
otu10912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10913,0,0,0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0
otu10914,1,1,3,0,0,2,0,1,0,1,0,0,3,1,10,0,0,6
otu10915,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10916,0,0,0,2,0,0,0,0,3,0,4,1,1,0,0,0,0,1
otu10917,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
otu10919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10920,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,2
otu10921,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
otu10922,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
otu10923,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0
otu10926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10929,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1
otu1093,26,6,5,1,0,0,1,0,1,0,0,0,1,2,12,0,2,0
otu10933,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,2
otu10936,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
otu10937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1094,6,11,2,0,0,9,1,4,0,0,1,0,46,56,291,0,0,16
otu10940,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu10941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10944,0,0,0,5,9,0,0,0,0,1,3,2,0,2,0,0,0,0
otu10949,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu1095,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
otu10952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10953,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10954,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
otu10955,0,0,0,0,0,0,2,0,7,0,0,1,0,0,0,1,0,0
otu10961,0,0,2,0,1,0,0,0,0,0,0,0,5,0,2,0,2,1
otu10962,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1
otu10966,3,2,4,2,2,0,19,2,3,0,0,0,3,0,10,1,1,4
otu10968,1,0,0,0,0,0,5,2,0,1,1,0,1,1,4,2,10,7
otu10969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1
otu10970,1,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0
otu10971,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu10972,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu10974,42,4,6,7,0,0,9,1,0,8,1,1,8,0,1,2,1,0
otu10975,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otu10976,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu10980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
otu10984,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2
otu10985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10987,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
otu10989,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
otu1099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4
otu10990,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0
otu10991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu110,2,0,0,31,408,33,2,0,1,37,23,21,17,23,12,19,13,20
otu1100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
otu11002,3,0,12,3,6,5,1,0,6,2,1,0,2,8,2,2,0,4
otu11009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu1101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11010,2,3,0,0,1,0,19,1,2,0,0,0,0,1,1,6,2,6
otu11011,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0
otu11012,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,2
otu11013,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1
otu11016,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,1,2,3
otu11017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11021,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
otu11022,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0
otu11023,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
otu11026,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,2
otu11028,27,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
otu11029,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0
otu11030,5,15,7,0,0,0,0,4,0,0,3,0,10,2,5,0,0,0
otu11031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11032,1,6,2,0,0,1,2,0,0,4,1,0,0,0,2,0,3,2
otu11033,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
otu11034,1,0,0,0,0,1,1,0,0,1,0,0,3,1,0,0,1,1
otu11035,1,1,0,1,0,2,0,0,0,0,0,1,0,0,4,0,0,0
otu11036,2,0,2,0,0,0,23,1,4,3,1,0,0,0,0,1,0,7
otu11037,0,0,1,2,0,0,0,0,0,1,2,0,4,0,1,0,1,1
otu11038,4,51,3,0,0,0,24,165,26,0,25,0,8,330,2,51,3,79
otu11039,0,0,0,24,0,0,0,0,0,0,1,11,1,0,0,5,0,0
otu11040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11041,1,2,1,0,0,2,3,6,4,0,1,0,1,0,0,2,0,0
otu11042,3,0,0,0,1,0,2,0,0,8,0,0,0,0,0,0,0,0
otu11043,2,3,3,0,0,1,0,0,0,0,0,0,2,0,4,0,0,2
otu11044,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
otu11045,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0
otu11046,15,1,7,0,2,1,19,1,5,2,0,1,3,1,6,9,2,15
otu11047,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,0,0,1
otu11048,5,3,2,0,0,0,3,0,0,0,3,0,1,0,0,2,0,0
otu11049,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
otu1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11050,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
otu11051,0,1,4,0,1,0,6,6,5,0,0,0,0,1,1,3,2,6
otu11052,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,1
otu11053,0,1,4,0,0,0,1,0,0,0,1,1,0,0,0,2,0,3
otu11054,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
otu11055,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11056,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2
otu11057,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,3,0,3
otu11058,0,0,2,0,0,0,0,0,1,0,0,0,3,1,5,0,0,0
otu11059,2,1,1,0,0,1,14,0,0,1,0,0,3,2,4,1,0,1
otu1106,9,9,7,1,1,0,4,31,3,0,10,0,10,162,4,6,3,8
otu11060,0,0,1,0,6,2,0,0,0,0,0,0,1,1,0,0,0,0
otu11061,1,2,1,0,0,1,5,3,1,0,2,0,0,0,0,0,2,0
otu11066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1107,4,0,1,341,6,36,9,0,0,20,31,11,36,0,0,22,2,4
otu11073,1,0,0,0,0,0,11,0,2,3,0,0,0,0,0,2,0,3
otu11081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
otu11083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11085,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
otu11086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
otu1109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11092,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu111,330,468,362,473,106,247,152,93,31,43,202,147,1166,189,5966,95,93,658
otu1110,40,0,2,0,0,0,38,0,0,27,0,0,0,0,0,0,0,0
otu1111,1,0,39,0,0,0,0,0,45,1,0,17,3,0,0,1,0,0
otu11110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11116,1,0,0,0,0,0,2,2,1,0,0,1,0,0,2,0,0,3
otu1112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
otu11121,1,5,3,2,0,1,0,0,0,0,0,0,5,0,42,1,0,3
otu11122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
otu11126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11127,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu11128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1113,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11132,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
otu11133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11134,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
otu11136,0,0,0,0,0,2,30,0,0,1,1,0,0,0,1,4,2,2
otu1114,46,62,36,44,0,0,0,2,3,0,1,0,243,12,36,21,1,0
otu11143,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0
otu11144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu11146,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
otu11158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu11160,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11161,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11162,0,0,0,65,1,4,0,0,0,3,6,0,3,0,0,1,0,0
otu11163,0,0,0,28,0,8,0,0,1,6,4,2,3,0,0,4,0,0
otu11164,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11165,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu11166,0,0,1,57,3,4,1,1,1,6,8,5,15,0,0,7,3,4
otu11167,6,5,4,12,0,2,1,2,1,0,0,1,82,5,4,3,0,1
otu11168,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu11169,1,0,0,15,0,0,4,5,2,0,0,0,7,1,0,84,0,7
otu11170,2,6,2,3,2,0,1,18,0,0,2,0,19,48,3,2,3,2
otu11171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11172,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0
otu11173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11174,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
otu11175,0,0,0,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
otu11176,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,2
otu11177,0,0,1,2,1,130,5,0,0,0,2,4,0,0,4,1,170,100
otu11178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu11179,1,0,0,0,1,5,7,1,2,1,2,0,0,0,0,0,0,1
otu11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1119,4,17,9,1,1,0,7,32,3,0,1,0,56,156,5,5,4,8
otu11190,3,0,0,0,1,0,1,14,2,0,0,0,1,7,0,1,7,7
otu11191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11192,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
otu11193,1,0,0,0,0,0,3,0,3,2,0,0,0,0,1,2,0,0
otu11194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
otu11195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11196,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
otu11197,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
otu11198,0,3,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
otu112,7,2,6,1039,61,72,1,5,1,37,56,48,91,16,5,42,25,4
otu11200,1,1,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
otu11202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11208,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu1121,5,1,0,26,1,9,27,0,0,447,20,7,0,0,0,2,0,0
otu11211,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
otu11212,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
otu1122,1,1,4,1,0,0,1,0,7,0,0,1,1,0,1,1,0,7
otu11221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11224,9,1,10,0,0,0,51,1,1,1,0,3,1,0,0,1,3,4
otu11225,0,0,0,1,0,0,2,0,8,0,0,2,0,0,0,4,0,6
