,DLSw01,DLSw02,DLSw03,DPSw01,DPSw02,DPSw03,HLw01,HLw02,HLw03,SLTw01,SLTw02,SLTw03,SLw01,SLw02,SLw03,XSw01,XSw02,XSw03
otu10578,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
otu10579,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
otu1058,5,2,1,0,0,0,6,2,0,2,3,2,0,0,6,4,0,0
otu10580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1059,1,1,40,13,268,150,3,8,0,18,14,10,2,3,2,5,2,2
otu10590,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu10592,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu10593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu106,15,4,4,6,12,10,7,18,1,7,24,18,22,2,1,3,16,15
otu1060,0,1,3,0,0,10,4,1,0,0,1,1,0,9,4,0,1,6
otu10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10608,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10609,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,2,6
otu1061,0,0,0,4,5,5,9,3,5,0,0,1,0,6,1,143,185,223
otu10613,2,1,0,1,0,0,0,1,0,0,0,2,1,0,0,3,2,0
otu10614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
otu1062,0,2,0,3,0,0,4,1,0,1,3,1,0,1,3,0,3,1
otu10623,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10624,1,0,0,0,0,1,0,0,0,0,10,0,2,0,0,0,0,0
otu10625,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10626,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10627,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10628,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10629,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
otu1063,0,2,1,0,0,0,24,3,0,9,0,2,1,0,5,0,1,1
otu10630,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10631,0,0,10,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0
otu10632,0,0,0,0,8,5,0,0,0,3,0,2,0,0,0,0,0,0
otu10633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
otu10636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10639,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
otu1064,4,0,30,9,237,151,0,0,0,13,9,8,17,23,16,0,10,0
otu10640,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10641,0,0,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu10643,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10645,0,0,0,0,0,0,20,2,8,1,0,1,0,0,0,0,1,0
otu10647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1065,244,227,13,37,5,4,2,6,6,29,25,41,16,23,15,102,20,24
otu10650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu10655,0,0,2,2,0,0,0,0,0,6,0,2,3,0,0,0,0,0
otu1066,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
otu10661,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
otu10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu10667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
otu10668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1067,0,1,22,6,165,340,0,0,0,22,3,6,5,17,0,0,2,5
otu10670,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10671,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,0,0
otu10679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1068,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10680,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
otu10681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
otu10686,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10687,44,24,5,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0
otu10688,0,0,1,0,7,9,0,0,0,0,0,0,0,1,1,0,0,0
otu1069,3,4,2,4,3,6,10,1,4,0,0,0,52,85,76,131,140,165
otu10691,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
otu10693,0,0,0,0,0,3,0,0,0,0,21,0,0,0,1,0,0,0
otu10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
otu10698,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0
otu10699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu107,540,428,64,112,137,236,33,7,70,34,24,17,4055,4191,1363,162,122,69
otu1070,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu10701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10702,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,13,0
otu10705,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0
otu10707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1071,3,3,3,0,1,0,1,2,0,0,4,6,2,0,8,0,1,0
otu10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0
otu10714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1072,0,0,1,7,1,8,10,3,3,0,0,1,4,7,0,178,207,216
otu10720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10728,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
otu1073,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,6,7,5
otu10730,2,1,0,0,1,0,1,2,0,3,0,1,0,0,0,3,0,0
otu10731,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0
otu10735,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10743,0,1,2,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0
otu10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10750,18,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10752,0,0,0,0,0,0,0,0,0,3,9,0,1,2,0,0,0,0
otu10753,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10754,0,0,2,0,7,5,0,0,0,0,0,0,0,4,1,0,0,0
otu10755,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10756,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
otu1076,0,0,0,11,10,22,12,0,0,241,19,63,3,0,12,0,0,0
otu10761,0,0,0,1,1,0,2,0,1,1,0,0,3,0,0,0,0,0
otu10763,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10764,0,2,0,0,4,7,0,0,0,2,0,1,0,0,0,1,0,0
otu10766,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
otu10768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10769,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
otu1077,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,3
otu10774,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,2
otu10775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10779,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1078,12,16,1,2,4,2,10,0,4,7,14,6,206,188,296,0,6,3
otu10782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu10785,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
otu10787,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
otu10788,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
otu1079,48,20,147,143,15,18,15,11,49,46,4,10,144,132,127,77,70,112
otu10792,0,3,1,0,2,0,0,0,0,0,0,0,1,1,8,0,2,0
otu10793,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
otu10795,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10796,0,0,3,6,4,1,0,0,0,0,0,4,0,0,0,0,0,0
otu10798,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu108,0,0,3,0,1,0,2,0,0,0,0,1,0,2,0,0,5,0
otu1080,3,3,4,7,1,4,1,0,1,6,4,32,61,19,6,0,5,8
otu10800,0,0,1,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0
otu10803,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
otu10806,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
otu10808,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1081,2,0,4,0,0,1,14,0,0,5,5,0,0,0,14,0,0,0
otu10810,0,0,2,0,3,4,0,2,0,0,0,0,0,2,0,0,1,1
otu10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10814,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
otu10815,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10818,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu1082,8,2,4,0,1,2,6,6,1,10,9,3,8,3,12,1,6,1
otu10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12
otu10822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10823,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
otu10824,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
otu10827,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
otu10828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
otu1083,1,1,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,2
otu10830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10835,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0
otu10837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1084,0,0,5,0,1,2,3,0,1,10,0,0,7,1,3,2,2,1
otu10846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1085,0,2,0,3,2,2,1,1,2,3,0,0,0,1,2,2,1,0
otu10852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10854,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
otu10857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
otu10859,0,0,0,0,0,0,0,0,0,1,1,0,6,2,3,0,0,0
otu1086,2,9,8,15,26,24,3,1,4,3,4,6,85,169,141,2,5,4
otu10860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu10865,0,1,0,0,0,0,0,0,0,0,0,0,2,7,6,0,1,0
otu10867,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10868,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu1087,4,6,1,0,0,3,1,0,3,3,3,12,41,139,104,4,6,1
otu10870,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
otu10873,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0
otu10874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
otu1088,0,3,0,2,2,5,17,4,2,128,157,155,3,0,2,0,2,0
otu10880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
otu10881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10883,5,10,0,1,0,0,0,0,0,0,1,0,4,4,3,0,0,0
otu10884,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu10885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
otu10888,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
otu10889,0,0,2,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0
otu1089,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
otu10890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10891,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
otu10892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,6
otu10895,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
otu10896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10899,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0
otu109,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,3,2
otu1090,0,0,3,0,13,0,0,0,0,0,0,0,10,0,0,0,35,0
otu10906,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
otu10907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10908,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
otu1091,0,0,1,7,1,0,0,0,1,6,0,1,0,0,0,5,0,0
otu10910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu10912,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
otu10914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10915,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu10917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
otu10918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1092,1,0,1,7,3,1,0,0,9,0,0,0,0,0,1,7,3,1
otu10929,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
otu1093,0,1,3,2,1,1,1,3,1,2,2,5,0,0,0,1,0,1
otu10930,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
otu10931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10932,0,0,0,1,1,0,0,0,0,0,0,11,5,0,0,0,0,0
otu10933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
otu10934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
otu10938,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
otu1094,0,0,15,5,233,183,1,0,0,18,10,8,3,5,0,0,9,3
otu10940,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10941,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10943,1,0,0,0,0,0,0,0,0,1,0,0,2,3,7,0,0,0
otu10944,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
otu10946,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
otu10947,0,0,1,1,3,4,0,0,0,0,7,4,0,0,1,0,0,0
otu10948,0,0,0,1,4,6,2,1,6,1,0,0,1,0,0,0,0,0
otu10949,5,1,0,0,0,1,0,0,0,2,10,4,1,0,0,0,0,1
otu10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10952,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
otu10953,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
otu10955,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3
otu10956,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10957,0,0,0,0,0,1,0,0,0,5,1,4,0,1,1,0,0,0
otu1096,0,0,0,1,0,4,0,0,0,1,6,0,0,3,0,0,0,4
otu10964,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu10965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1097,1,0,3,9,0,0,0,0,3,1,0,0,3,0,0,15,6,0
otu10971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
otu10975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1098,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
otu10981,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu10982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10985,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu10987,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10990,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
otu10992,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10993,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0
otu10997,1,0,6,1,0,0,0,0,0,0,1,3,0,1,3,0,1,1
otu10999,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11,308,2129,108,464,45,30,4899,29092,28087,70,24,1301,3086,3002,2872,1389,884,841
otu1100,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1
otu11000,0,0,0,1,0,0,1,0,0,3,1,6,1,0,1,0,0,0
otu11001,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
otu11003,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
otu11005,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,2,0,0
otu11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu11009,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
otu1101,0,0,41,55,0,2,0,0,0,2,8,11,0,0,0,0,0,0
otu11017,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu11018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu11019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1102,1,9,0,1,0,0,221,158,42,3,0,5,1,0,4,9,3,5
otu11021,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
otu11022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
otu11023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11028,0,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0
otu11034,8,10,0,1,1,0,2,1,8,0,0,0,5,32,10,1,1,1
otu11037,1,5,2,2,1,0,2,2,0,0,1,3,1,0,4,1,3,1
otu1104,0,7,22,118,54,47,6,1,0,17,16,26,9,7,3,6,13,10
otu11041,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
otu11042,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu11043,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu11044,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otu11045,0,0,0,0,0,1,0,0,0,0,3,7,0,0,0,0,0,0
otu11046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1105,2,1,0,12,11,20,8,0,0,240,85,72,1,2,6,0,0,0
otu11050,0,0,0,0,1,1,0,0,0,0,4,0,0,4,0,0,0,4
otu11051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu11053,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0
otu11056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11058,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0
otu11059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1106,1,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,1,2
otu11062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11066,1,0,0,1,0,0,0,0,0,0,0,12,0,7,0,0,0,1
otu11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
otu11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
otu11075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu11076,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11077,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
otu11079,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1108,6,0,0,0,0,0,1,2,1,0,2,0,0,0,0,3,5,1
otu11080,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11081,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu11082,0,0,1,0,4,4,0,0,0,0,0,1,0,0,0,2,0,0
otu11083,0,0,3,3,2,0,1,0,0,0,11,0,1,1,0,0,0,0
otu11084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11086,0,0,0,0,0,1,0,0,0,0,1,0,4,0,3,0,1,0
otu11087,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu1109,0,0,12,32,16,9,2,0,1,0,4,14,0,3,4,4,4,5
otu11094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11095,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
otu11098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu111,0,0,0,2,0,2,4,0,1,24,4,2,7,0,2,11,1,4
otu11101,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu11102,0,0,3,0,10,2,0,0,0,0,2,2,0,0,0,0,1,0
otu11103,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
otu11104,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu11114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu11115,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
otu11116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu11119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1112,2,1,0,0,0,4,7,0,0,7,0,3,0,2,3,1,0,3
otu11121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11129,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
otu1113,0,1,0,0,0,1,33,27,16,2,7,1,4,1,1,2,2,1
otu11130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11134,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0
otu11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0
otu1114,0,2,0,1,1,0,1,2,2,1,0,2,0,2,1,1,2,1
otu11140,4,1,0,0,0,1,2,2,1,0,0,0,0,1,1,0,1,0
otu11141,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11142,0,0,1,1,0,1,0,1,0,0,1,12,0,0,0,0,2,1
otu11143,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0
otu11144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu11145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu11148,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu1115,3,0,1,3,9,0,1,0,0,1,4,0,6,5,0,7,26,3
otu11150,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11151,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0
otu11152,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0
otu11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11156,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu1116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
